"matching","logodds","df","set"
"nonmatch",-9.63735153803815,5,"K-9-9-01"
"nonmatch",-10.3480169226819,5,"K-9-9-01"
"nonmatch",-10.7673514060947,5,"K-9-9-01"
"nonmatch",-8.03108051479152,5,"K-9-9-01"
"nonmatch",-10.2870816291234,5,"K-9-9-01"
"nonmatch",-10.3695854407457,5,"K-9-9-01"
"nonmatch",-10.00346616522,5,"K-9-9-01"
"nonmatch",-10.3747675155388,5,"K-9-9-01"
"nonmatch",-9.38344516239034,5,"K-9-9-01"
"nonmatch",-10.969476636983,5,"K-9-9-01"
"nonmatch",-10.7819199338767,5,"K-9-9-01"
"nonmatch",-8.14408415513835,5,"K-9-9-01"
"nonmatch",-10.376032659232,5,"K-9-9-01"
"nonmatch",-10.0649446086311,5,"K-9-9-01"
"match",14.1208344646647,5,"K-9-9-01"
"nonmatch",-10.1950336756023,5,"K-9-9-01"
"nonmatch",-10.9463739076893,5,"K-9-9-01"
"nonmatch",-9.13643479449612,5,"K-9-9-01"
"nonmatch",-9.69179867361539,5,"K-9-9-01"
"nonmatch",-9.69055253808623,5,"K-9-9-01"
"nonmatch",-8.92714988681833,5,"K-9-9-01"
"nonmatch",-11.5903516263828,5,"K-9-9-01"
"nonmatch",-9.41219068028402,5,"K-9-9-01"
"nonmatch",-8.74295940711218,5,"K-9-9-01"
"nonmatch",-8.88702889593396,5,"K-9-9-01"
"nonmatch",-9.83779612631158,5,"K-9-9-01"
"nonmatch",-9.77605808080982,5,"K-9-9-01"
"nonmatch",-7.50112258571691,5,"K-9-9-01"
"nonmatch",-11.3770303734116,5,"K-9-9-01"
"nonmatch",-8.19367270614305,5,"K-9-9-01"
"nonmatch",-9.6264905730757,5,"K-9-9-01"
"match",11.6735686691045,5,"K-9-9-01"
"nonmatch",-12.4980476504843,5,"K-9-9-01"
"nonmatch",-9.41855084157684,5,"K-9-9-01"
"nonmatch",-12.157588059447,5,"K-9-9-01"
"nonmatch",-9.22980161430303,5,"K-9-9-01"
"nonmatch",-11.475811131131,5,"K-9-9-01"
"nonmatch",-7.78749098081699,5,"K-9-9-01"
"nonmatch",-9.12287521953504,5,"K-9-9-01"
"nonmatch",-13.1697520265994,5,"K-9-9-01"
"nonmatch",-6.38224453360586,5,"K-9-9-01"
"nonmatch",-11.3817727845943,5,"K-9-9-01"
"nonmatch",-10.447367579981,5,"K-9-9-01"
"nonmatch",-8.03037850567652,5,"K-9-9-01"
"nonmatch",-8.88467004543076,5,"K-9-9-01"
"nonmatch",-12.9693501053783,5,"K-9-9-01"
"nonmatch",-6.54014097774943,5,"K-9-9-01"
"nonmatch",-10.6779228170261,5,"K-9-9-01"
"match",11.3508944587188,5,"K-9-9-01"
"nonmatch",-10.0306922676089,5,"K-9-9-01"
"nonmatch",-8.95550526502469,5,"K-9-9-01"
"nonmatch",-11.5149625059774,5,"K-9-9-01"
"nonmatch",-9.63708765991991,5,"K-9-9-01"
"nonmatch",-9.10775358157684,5,"K-9-9-01"
"nonmatch",-10.5427385795106,5,"K-9-9-01"
"nonmatch",-9.36646120734401,5,"K-9-9-01"
"nonmatch",-11.7264708846361,5,"K-9-9-01"
"nonmatch",-10.3588018703728,5,"K-9-9-01"
"nonmatch",-8.46299480139394,5,"K-9-9-01"
"nonmatch",-11.5198359945419,5,"K-9-9-01"
"nonmatch",-9.47796575651992,5,"K-9-9-01"
"nonmatch",-11.5320212054218,5,"K-9-9-01"
"nonmatch",-6.49911890397389,5,"K-9-9-01"
"nonmatch",-11.1268870982543,5,"K-9-9-01"
"nonmatch",-10.8851982191279,5,"K-9-9-01"
"match",9.48282166913538,5,"K-9-9-01"
"nonmatch",-12.2246675659398,5,"K-9-9-01"
"nonmatch",-10.3033301103791,5,"K-9-9-01"
"nonmatch",-8.10604944754695,5,"K-9-9-01"
"nonmatch",-9.24886978829674,5,"K-9-9-01"
"nonmatch",-12.6190343705257,5,"K-9-9-01"
"nonmatch",-10.3592645283233,5,"K-9-9-01"
"nonmatch",-8.09647897877574,5,"K-9-9-01"
"nonmatch",-9.26965868295689,5,"K-9-9-01"
"nonmatch",-9.14463212376925,5,"K-9-9-01"
"nonmatch",-12.0934654816941,5,"K-9-9-01"
"nonmatch",-8.49375889065534,5,"K-9-9-01"
"nonmatch",-11.298561618112,5,"K-9-9-01"
"nonmatch",-8.41587451225345,5,"K-9-9-01"
"nonmatch",-11.5463042742988,5,"K-9-9-01"
"nonmatch",-6.67760772236457,5,"K-9-9-01"
"nonmatch",-12.1321510872334,5,"K-9-9-01"
"match",12.1301453720568,5,"K-9-9-01"
"nonmatch",-12.2056930417237,5,"K-9-9-01"
"nonmatch",-9.45319277660703,5,"K-9-9-01"
"nonmatch",-9.6810301430906,5,"K-9-9-01"
"nonmatch",-12.2608579811035,5,"K-9-9-01"
"nonmatch",-9.15636190897183,5,"K-9-9-01"
"nonmatch",-12.1165881243264,5,"K-9-9-01"
"nonmatch",-8.07387200758022,5,"K-9-9-01"
"nonmatch",-9.27078739265458,5,"K-9-9-01"
"nonmatch",-12.0832248230021,5,"K-9-9-01"
"nonmatch",-8.45084573374739,5,"K-9-9-01"
"nonmatch",-12.5396907746112,5,"K-9-9-01"
"nonmatch",-10.7332895939584,5,"K-9-9-01"
"nonmatch",-11.2901573239258,5,"K-9-9-01"
"nonmatch",-11.9094469922401,5,"K-9-9-01"
"nonmatch",-9.35489980878824,5,"K-9-9-01"
"nonmatch",-11.5258920335681,5,"K-9-9-01"
"match",6.33691520668206,5,"K-9-9-01"
"nonmatch",-8.40435051868314,5,"K-9-9-01"
"nonmatch",-11.4584609043281,5,"K-9-9-01"
"nonmatch",-12.4977185436378,5,"K-9-9-01"
"nonmatch",-9.72730006245542,5,"K-9-9-01"
"nonmatch",-11.3814758173721,5,"K-9-9-01"
"nonmatch",-11.9950874670151,5,"K-9-9-01"
"nonmatch",-8.76805768019454,5,"K-9-9-01"
"nonmatch",-11.0873382630185,5,"K-9-9-01"
"nonmatch",-12.7256796982602,5,"K-9-9-01"
"nonmatch",-7.40147268099649,5,"K-9-9-01"
"nonmatch",-10.8452521067246,5,"K-9-9-01"
"nonmatch",-11.209479843793,5,"K-9-9-01"
"nonmatch",-11.1998154293579,5,"K-9-9-01"
"nonmatch",-10.8578393615599,5,"K-9-9-01"
"nonmatch",-12.1386701157274,5,"K-9-9-01"
"nonmatch",-11.4400237167542,5,"K-9-9-01"
"match",4.88890998540281,5,"K-9-9-01"
"nonmatch",-13.1849238899721,5,"K-9-9-01"
"nonmatch",-11.5842340585197,5,"K-9-9-01"
"nonmatch",-7.68581073995913,5,"K-9-9-01"
"nonmatch",-10.0547728737953,5,"K-9-9-01"
"nonmatch",-9.52783276958261,5,"K-9-9-01"
"nonmatch",-11.7742312409702,5,"K-9-9-01"
"nonmatch",-11.9078180355112,5,"K-9-9-01"
"nonmatch",-13.2649618888315,5,"K-9-9-01"
"nonmatch",-10.4748991791852,5,"K-9-9-01"
"nonmatch",-7.76307664408123,5,"K-9-9-01"
"nonmatch",-12.609466212663,5,"K-9-9-01"
"nonmatch",-7.93975369121447,5,"K-9-9-01"
"nonmatch",-10.3014675711996,5,"K-9-9-01"
"nonmatch",-13.9515515478259,5,"K-9-9-01"
"nonmatch",-12.3093193437649,5,"K-9-9-01"
"nonmatch",-12.6728095618294,5,"K-9-9-01"
"match",9.35721972167392,5,"K-9-9-01"
"nonmatch",-12.4344647165087,5,"K-9-9-01"
"nonmatch",-10.1528806146912,5,"K-9-9-01"
"nonmatch",-12.3794360642308,5,"K-9-9-01"
"nonmatch",-11.9991771756238,5,"K-9-9-01"
"nonmatch",-12.0310137578125,5,"K-9-9-01"
"nonmatch",-11.8379063572624,5,"K-9-9-01"
"nonmatch",-12.4977288906493,5,"K-9-9-01"
"nonmatch",-11.745207004236,5,"K-9-9-01"
"nonmatch",-12.0824642691156,5,"K-9-9-01"
"nonmatch",-11.1756068638195,5,"K-9-9-01"
"nonmatch",-11.5494265976884,5,"K-9-9-01"
"nonmatch",-11.4353722879037,5,"K-9-9-01"
"nonmatch",-12.8589792634539,5,"K-9-9-01"
"nonmatch",-12.0574607215496,5,"K-9-9-01"
"nonmatch",-12.5564086056052,5,"K-9-9-01"
"nonmatch",-12.0383052936644,5,"K-9-9-01"
"match",14.4431124361974,5,"Rot 1"
"nonmatch",-11.0888665225662,5,"Rot 1"
"nonmatch",-13.1408249352328,5,"Rot 1"
"nonmatch",-10.1619522566024,5,"Rot 1"
"nonmatch",-10.8536107417582,5,"Rot 1"
"nonmatch",-12.3767447522239,5,"Rot 1"
"nonmatch",-9.02463113416593,5,"Rot 1"
"nonmatch",-9.77825061936432,5,"Rot 1"
"nonmatch",-10.9103850850164,5,"Rot 1"
"nonmatch",-10.8693138204366,5,"Rot 1"
"nonmatch",-12.5489284485874,5,"Rot 1"
"nonmatch",-9.67124812454306,5,"Rot 1"
"nonmatch",-10.6765150846794,5,"Rot 1"
"nonmatch",-10.6389106063115,5,"Rot 1"
"nonmatch",-6.84450284718022,5,"Rot 1"
"nonmatch",-8.30739070284401,5,"Rot 1"
"nonmatch",-10.8399346613586,5,"Rot 1"
"match",9.58789451314955,5,"Rot 1"
"nonmatch",-12.4142032215486,5,"Rot 1"
"nonmatch",-12.1060164440301,5,"Rot 1"
"nonmatch",-11.8401017983863,5,"Rot 1"
"nonmatch",-9.60799049783519,5,"Rot 1"
"nonmatch",-12.095604781947,5,"Rot 1"
"nonmatch",-8.01761205677697,5,"Rot 1"
"nonmatch",-14.31094647378,5,"Rot 1"
"nonmatch",-8.45174084220155,5,"Rot 1"
"nonmatch",-14.5489734139235,5,"Rot 1"
"nonmatch",-10.9433902530048,5,"Rot 1"
"nonmatch",-9.22493331412627,5,"Rot 1"
"nonmatch",-12.0474665198566,5,"Rot 1"
"nonmatch",-7.87127083552006,5,"Rot 1"
"nonmatch",-13.1854936439299,5,"Rot 1"
"nonmatch",-6.0721209981732,5,"Rot 1"
"nonmatch",-11.5029912392548,5,"Rot 1"
"match",13.3844849832145,5,"Rot 1"
"nonmatch",-12.9735511125559,5,"Rot 1"
"nonmatch",-10.2421722906811,5,"Rot 1"
"nonmatch",-12.1785964233017,5,"Rot 1"
"nonmatch",-9.61036404331356,5,"Rot 1"
"nonmatch",-11.057446518333,5,"Rot 1"
"nonmatch",-8.51724043639524,5,"Rot 1"
"nonmatch",-10.7183932879034,5,"Rot 1"
"nonmatch",-12.9744036673853,5,"Rot 1"
"nonmatch",-7.80490239823006,5,"Rot 1"
"nonmatch",-11.5694016468236,5,"Rot 1"
"nonmatch",-10.3232264269134,5,"Rot 1"
"nonmatch",-11.0797346182453,5,"Rot 1"
"nonmatch",-10.8643560011332,5,"Rot 1"
"nonmatch",-11.7687498115064,5,"Rot 1"
"nonmatch",-8.02909092551887,5,"Rot 1"
"nonmatch",-12.4235337711097,5,"Rot 1"
"match",11.2206197665831,5,"Rot 1"
"nonmatch",-10.5662409826815,5,"Rot 1"
"nonmatch",-8.69499761341204,5,"Rot 1"
"nonmatch",-11.8954437256048,5,"Rot 1"
"nonmatch",-10.0617704744766,5,"Rot 1"
"nonmatch",-8.12484534653117,5,"Rot 1"
"nonmatch",-11.1948131763454,5,"Rot 1"
"nonmatch",-6.70779043343172,5,"Rot 1"
"nonmatch",-13.3484647395983,5,"Rot 1"
"nonmatch",-12.8130762887021,5,"Rot 1"
"nonmatch",-12.4809527626068,5,"Rot 1"
"nonmatch",-7.5666441624183,5,"Rot 1"
"nonmatch",-6.46991881714868,5,"Rot 1"
"nonmatch",-12.370150226186,5,"Rot 1"
"nonmatch",-12.8327758424315,5,"Rot 1"
"nonmatch",-12.3165051181277,5,"Rot 1"
"nonmatch",-9.60171035881556,5,"Rot 1"
"match",13.2271176155478,5,"Rot 1"
"nonmatch",-10.1389739490398,5,"Rot 1"
"nonmatch",-11.1873671582948,5,"Rot 1"
"nonmatch",-7.94035692583793,5,"Rot 1"
"nonmatch",-6.04410622720186,5,"Rot 1"
"nonmatch",-10.2702714481493,5,"Rot 1"
"nonmatch",-11.4071689782378,5,"Rot 1"
"nonmatch",-10.6620613186029,5,"Rot 1"
"nonmatch",-5.98910310271876,5,"Rot 1"
"nonmatch",-10.1907736262974,5,"Rot 1"
"nonmatch",-11.5256284408985,5,"Rot 1"
"nonmatch",-9.83483535398068,5,"Rot 1"
"nonmatch",-6.39882164913538,5,"Rot 1"
"nonmatch",-12.6336361912742,5,"Rot 1"
"nonmatch",-10.8117340923377,5,"Rot 1"
"nonmatch",-10.4332100179094,5,"Rot 1"
"nonmatch",-9.03996289782143,5,"Rot 1"
"match",10.1577110614336,5,"Rot 1"
"nonmatch",-13.3927379918137,5,"Rot 1"
"nonmatch",-7.91571674534348,5,"Rot 1"
"nonmatch",-12.1033149674638,5,"Rot 1"
"nonmatch",-13.6191235674062,5,"Rot 1"
"nonmatch",-10.9535306543064,5,"Rot 1"
"nonmatch",-11.8338952191621,5,"Rot 1"
"nonmatch",-7.19511342007021,5,"Rot 1"
"nonmatch",-12.2700061648079,5,"Rot 1"
"nonmatch",-12.4800773659869,5,"Rot 1"
"nonmatch",-13.8442061390763,5,"Rot 1"
"nonmatch",-11.5663362787762,5,"Rot 1"
"nonmatch",-5.4994400451956,5,"Rot 1"
"nonmatch",-12.5091019092246,5,"Rot 1"
"nonmatch",-13.3941886804781,5,"Rot 1"
"nonmatch",-6.08352443717306,5,"Rot 1"
"nonmatch",-13.2011126846365,5,"Rot 1"
"match",12.872100237572,5,"Rot 1"
"nonmatch",-9.51845289729365,5,"Rot 1"
"nonmatch",-13.1533697665876,5,"Rot 1"
"nonmatch",-13.2977766969358,5,"Rot 1"
"nonmatch",-12.3277009176916,5,"Rot 1"
"nonmatch",-11.6455064175138,5,"Rot 1"
"nonmatch",-10.9096611392642,5,"Rot 1"
"nonmatch",-7.48097390199419,5,"Rot 1"
"nonmatch",-12.2918022637026,5,"Rot 1"
"nonmatch",-12.2844959626608,5,"Rot 1"
"nonmatch",-12.3445869728685,5,"Rot 1"
"nonmatch",-11.1601826677763,5,"Rot 1"
"nonmatch",-12.4740965346155,5,"Rot 1"
"nonmatch",-10.0997111044474,5,"Rot 1"
"nonmatch",-7.85304866581974,5,"Rot 1"
"nonmatch",-10.6133173698802,5,"Rot 1"
"nonmatch",-9.63901115711237,5,"Rot 1"
"match",16.5808058895486,5,"Rot 1"
"nonmatch",-9.59662086579792,5,"Rot 1"
"nonmatch",-6.65048152087183,5,"Rot 1"
"nonmatch",-7.11938611981839,5,"Rot 1"
"nonmatch",-11.9391876676149,5,"Rot 1"
"nonmatch",-11.0741776808712,5,"Rot 1"
"nonmatch",-3.89548117795647,5,"Rot 1"
"nonmatch",-9.7798671342764,5,"Rot 1"
"nonmatch",-7.90869817281879,5,"Rot 1"
"nonmatch",-3.8686098798036,5,"Rot 1"
"nonmatch",-7.73535115026946,5,"Rot 1"
"nonmatch",-11.4254367765988,5,"Rot 1"
"nonmatch",-11.6758186302407,5,"Rot 1"
"nonmatch",-4.39754810687955,5,"Rot 1"
"nonmatch",-10.2572330049722,5,"Rot 1"
"nonmatch",-8.9299752932196,5,"Rot 1"
"nonmatch",-7.96836727925723,5,"Rot 1"
"match",9.47658798040448,5,"Rot 1"
"nonmatch",-11.7226094394826,5,"Rot 1"
"nonmatch",-14.2945323283429,5,"Rot 1"
"nonmatch",-13.2276096974621,5,"Rot 1"
"nonmatch",-7.50085717785106,5,"Rot 1"
"nonmatch",-6.77252409511879,5,"Rot 1"
"nonmatch",-12.4075328900166,5,"Rot 1"
"nonmatch",-8.51817676304835,5,"Rot 1"
"nonmatch",-10.0638932402529,5,"Rot 1"
"nonmatch",-11.6150879623945,5,"Rot 1"
"nonmatch",-11.3571216229204,5,"Rot 1"
"nonmatch",-13.8704053556958,5,"Rot 1"
"nonmatch",-9.68965806727456,5,"Rot 1"
"nonmatch",-9.73722903026754,5,"Rot 1"
"nonmatch",-13.0166846071972,5,"Rot 1"
"nonmatch",-10.276630772563,5,"Rot 1"
"nonmatch",-9.61790226989763,5,"Rot 1"
"match",11.1686877084153,5,"S-10-09-02-01"
"nonmatch",-5.80220268405279,5,"S-10-09-02-01"
"nonmatch",-7.95669738121781,5,"S-10-09-02-01"
"nonmatch",-4.65158283040105,5,"S-10-09-02-01"
"nonmatch",-9.35004102343109,5,"S-10-09-02-01"
"nonmatch",-8.35236167929079,5,"S-10-09-02-01"
"nonmatch",-7.74478769826027,5,"S-10-09-02-01"
"nonmatch",-8.04487844430668,5,"S-10-09-02-01"
"nonmatch",-8.14065741174788,5,"S-10-09-02-01"
"nonmatch",-8.78537937459548,5,"S-10-09-02-01"
"nonmatch",-7.51160646760955,5,"S-10-09-02-01"
"nonmatch",-5.62112360299629,5,"S-10-09-02-01"
"nonmatch",-5.30062833803888,5,"S-10-09-02-01"
"nonmatch",-8.88457770008184,5,"S-10-09-02-01"
"nonmatch",-9.126055824428,5,"S-10-09-02-01"
"nonmatch",-8.56864105314884,5,"S-10-09-02-01"
"nonmatch",-7.05595554712625,5,"S-10-09-02-01"
"nonmatch",-8.39139472812564,5,"S-10-09-02-01"
"nonmatch",-6.31355731069582,5,"S-10-09-02-01"
"match",10.2749161591944,5,"S-10-09-02-01"
"nonmatch",-5.53637996829508,5,"S-10-09-02-01"
"nonmatch",-7.5675851871572,5,"S-10-09-02-01"
"nonmatch",-6.04161401929077,5,"S-10-09-02-01"
"nonmatch",-7.19688501174832,5,"S-10-09-02-01"
"nonmatch",-6.74978701497269,5,"S-10-09-02-01"
"nonmatch",-6.51879022990221,5,"S-10-09-02-01"
"nonmatch",-7.51370973568815,5,"S-10-09-02-01"
"nonmatch",-6.82180028402176,5,"S-10-09-02-01"
"nonmatch",-7.00106991623163,5,"S-10-09-02-01"
"nonmatch",-6.89800357764307,5,"S-10-09-02-01"
"nonmatch",-5.90284469471656,5,"S-10-09-02-01"
"nonmatch",-7.39507474845961,5,"S-10-09-02-01"
"nonmatch",-6.55147866032914,5,"S-10-09-02-01"
"nonmatch",-8.24716403392009,5,"S-10-09-02-01"
"nonmatch",-8.60417839079626,5,"S-10-09-02-01"
"nonmatch",-7.75156401889659,5,"S-10-09-02-01"
"nonmatch",-5.83177772866063,5,"S-10-09-02-01"
"nonmatch",-5.17805559954924,5,"S-10-09-02-01"
"match",8.65529954787591,5,"S-10-09-02-01"
"nonmatch",-7.7619364046773,5,"S-10-09-02-01"
"nonmatch",-6.02087818766011,5,"S-10-09-02-01"
"nonmatch",-5.02470640232381,5,"S-10-09-02-01"
"nonmatch",-6.14828937938756,5,"S-10-09-02-01"
"nonmatch",-1.75374560551585,5,"S-10-09-02-01"
"nonmatch",-6.60344564336846,5,"S-10-09-02-01"
"nonmatch",-8.22755214302694,5,"S-10-09-02-01"
"nonmatch",-4.40863553304196,5,"S-10-09-02-01"
"nonmatch",-6.1010794571086,5,"S-10-09-02-01"
"nonmatch",-7.03149232278884,5,"S-10-09-02-01"
"nonmatch",-4.25971259275582,5,"S-10-09-02-01"
"nonmatch",-5.46752961268697,5,"S-10-09-02-01"
"nonmatch",-9.05071904997937,5,"S-10-09-02-01"
"nonmatch",-7.40157121185242,5,"S-10-09-02-01"
"nonmatch",-6.28367036899836,5,"S-10-09-02-01"
"nonmatch",-7.99682246808978,5,"S-10-09-02-01"
"nonmatch",-8.49402672704866,5,"S-10-09-02-01"
"nonmatch",-4.85599741633786,5,"S-10-09-02-01"
"match",10.2625655906958,5,"S-10-09-02-01"
"nonmatch",-4.80987162031713,5,"S-10-09-02-01"
"nonmatch",-7.07733440332548,5,"S-10-09-02-01"
"nonmatch",-1.3374181408552,5,"S-10-09-02-01"
"nonmatch",-5.14064441795169,5,"S-10-09-02-01"
"nonmatch",-7.28512464999183,5,"S-10-09-02-01"
"nonmatch",-5.14620543743042,5,"S-10-09-02-01"
"nonmatch",-4.19791539763477,5,"S-10-09-02-01"
"nonmatch",-8.50607476220151,5,"S-10-09-02-01"
"nonmatch",-4.00980672481277,5,"S-10-09-02-01"
"nonmatch",-8.02356436401694,5,"S-10-09-02-01"
"nonmatch",-9.25764145352684,5,"S-10-09-02-01"
"nonmatch",-5.36681429105245,5,"S-10-09-02-01"
"nonmatch",-4.95278455778038,5,"S-10-09-02-01"
"nonmatch",-6.98591931075645,5,"S-10-09-02-01"
"nonmatch",-7.05975895862959,5,"S-10-09-02-01"
"nonmatch",-5.71573152985298,5,"S-10-09-02-01"
"nonmatch",-7.49518890032551,5,"S-10-09-02-01"
"nonmatch",-6.17716449298077,5,"S-10-09-02-01"
"match",9.74752363948845,5,"S-10-09-02-01"
"nonmatch",-9.0383305481491,5,"S-10-09-02-01"
"nonmatch",-6.65921761407018,5,"S-10-09-02-01"
"nonmatch",-6.35743528787873,5,"S-10-09-02-01"
"nonmatch",-4.40267449196134,5,"S-10-09-02-01"
"nonmatch",-8.36356359016801,5,"S-10-09-02-01"
"nonmatch",-6.17706674629442,5,"S-10-09-02-01"
"nonmatch",-8.59122068534533,5,"S-10-09-02-01"
"nonmatch",-5.16896133423195,5,"S-10-09-02-01"
"nonmatch",-8.07420210821175,5,"S-10-09-02-01"
"nonmatch",-7.8797165663339,5,"S-10-09-02-01"
"nonmatch",-7.88547321413794,5,"S-10-09-02-01"
"nonmatch",-5.36422961761053,5,"S-10-09-02-01"
"nonmatch",-8.4815131108841,5,"S-10-09-02-01"
"nonmatch",-8.75062753640843,5,"S-10-09-02-01"
"nonmatch",-7.2209932795173,5,"S-10-09-02-01"
"nonmatch",-6.97531695410855,5,"S-10-09-02-01"
"nonmatch",-6.77213779738116,5,"S-10-09-02-01"
"nonmatch",-8.92015945001091,5,"S-10-09-02-01"
"match",9.86879950243662,5,"S-10-09-02-01"
"nonmatch",-7.67299648611937,5,"S-10-09-02-01"
"nonmatch",-6.29333207399077,5,"S-10-09-02-01"
"nonmatch",-7.81645040944409,5,"S-10-09-02-01"
"nonmatch",-8.18424543904479,5,"S-10-09-02-01"
"nonmatch",-8.11722848767769,5,"S-10-09-02-01"
"nonmatch",-8.37891853880026,5,"S-10-09-02-01"
"nonmatch",-7.39400041931361,5,"S-10-09-02-01"
"nonmatch",-6.95817805211308,5,"S-10-09-02-01"
"nonmatch",-6.57799321747217,5,"S-10-09-02-01"
"nonmatch",-8.82618685808331,5,"S-10-09-02-01"
"nonmatch",-6.10093080275006,5,"S-10-09-02-01"
"nonmatch",-8.4354210695799,5,"S-10-09-02-01"
"nonmatch",-7.38735729136177,5,"S-10-09-02-01"
"nonmatch",-8.60756677515363,5,"S-10-09-02-01"
"nonmatch",-8.58123907754903,5,"S-10-09-02-01"
"nonmatch",-8.89201549558163,5,"S-10-09-02-01"
"nonmatch",-8.39445557631415,5,"S-10-09-02-01"
"nonmatch",-8.27864071225854,5,"S-10-09-02-01"
"match",9.99254328538923,5,"S-10-09-02-01"
"nonmatch",-7.72190205165654,5,"S-10-09-02-01"
"nonmatch",-7.60215724496884,5,"S-10-09-02-01"
"nonmatch",-4.91622312114883,5,"S-10-09-02-01"
"nonmatch",-3.66835037388238,5,"S-10-09-02-01"
"nonmatch",-7.6879693189112,5,"S-10-09-02-01"
"nonmatch",-6.00133041872735,5,"S-10-09-02-01"
"nonmatch",-7.7624697400758,5,"S-10-09-02-01"
"nonmatch",-8.39569430597228,5,"S-10-09-02-01"
"nonmatch",-6.55546804434593,5,"S-10-09-02-01"
"nonmatch",-6.95389296573869,5,"S-10-09-02-01"
"nonmatch",-6.94250856862628,5,"S-10-09-02-01"
"nonmatch",-8.89781403448774,5,"S-10-09-02-01"
"nonmatch",-6.16417092025421,5,"S-10-09-02-01"
"nonmatch",-5.59388021394277,5,"S-10-09-02-01"
"nonmatch",-6.98223087767917,5,"S-10-09-02-01"
"nonmatch",-8.12596650176615,5,"S-10-09-02-01"
"nonmatch",-6.08922486980056,5,"S-10-09-02-01"
"nonmatch",-7.39597300403537,5,"S-10-09-02-01"
"match",9.37147711827215,5,"S-10-09-02-01"
"nonmatch",-7.86281249184336,5,"S-10-09-02-01"
"nonmatch",-6.39239861907161,5,"S-10-09-02-01"
"nonmatch",-6.12046482971771,5,"S-10-09-02-01"
"nonmatch",-7.84167759672904,5,"S-10-09-02-01"
"nonmatch",-8.19488497316764,5,"S-10-09-02-01"
"nonmatch",-8.5043510089147,5,"S-10-09-02-01"
"nonmatch",-5.94852089664424,5,"S-10-09-02-01"
"nonmatch",-6.44139740596246,5,"S-10-09-02-01"
"nonmatch",-7.50685093890281,5,"S-10-09-02-01"
"nonmatch",-7.93378291225259,5,"S-10-09-02-01"
"nonmatch",-5.90513369556815,5,"S-10-09-02-01"
"nonmatch",-7.0950794627134,5,"S-10-09-02-01"
"nonmatch",-9.02934623382357,5,"S-10-09-02-01"
"nonmatch",-8.0591739690088,5,"S-10-09-02-01"
"nonmatch",-5.55695065168726,5,"S-10-09-02-01"
"nonmatch",-6.26581602964997,5,"S-10-09-02-01"
"nonmatch",-4.73679612721905,5,"S-10-09-02-01"
"nonmatch",-8.28202832385633,5,"S-10-09-02-01"
"match",11.6285291315872,5,"S-10-09-02-01"
"nonmatch",-8.05387242675441,5,"S-10-09-02-01"
"nonmatch",-6.17066835842884,5,"S-10-09-02-01"
"nonmatch",-6.55095563176403,5,"S-10-09-02-01"
"nonmatch",-9.0122904170695,5,"S-10-09-02-01"
"nonmatch",-5.23346568381545,5,"S-10-09-02-01"
"nonmatch",-7.12076802532976,5,"S-10-09-02-01"
"nonmatch",-5.64394088636936,5,"S-10-09-02-01"
"nonmatch",-5.46135291791337,5,"S-10-09-02-01"
"nonmatch",-7.72983969141218,5,"S-10-09-02-01"
"nonmatch",-5.02682982612552,5,"S-10-09-02-01"
"nonmatch",-8.18888676707962,5,"S-10-09-02-01"
"nonmatch",-7.42119888262173,5,"S-10-09-02-01"
"nonmatch",-6.68097524400856,5,"S-10-09-02-01"
"nonmatch",-8.24904210493939,5,"S-10-09-02-01"
"nonmatch",-6.08193231223085,5,"S-10-09-02-01"
"nonmatch",-4.22409926928047,5,"S-10-09-02-01"
"nonmatch",-6.96758241672489,5,"S-10-09-02-01"
"nonmatch",-7.89075688966759,5,"S-10-09-02-01"
"match",7.74602164929216,5,"S-10-09-02-01"
"nonmatch",-9.61779959267723,5,"S-10-09-02-01"
"nonmatch",-7.37867184318284,5,"S-10-09-02-01"
"nonmatch",-5.57394520550353,5,"S-10-09-02-01"
"nonmatch",-6.20144512723473,5,"S-10-09-02-01"
"nonmatch",-9.07998768078263,5,"S-10-09-02-01"
"nonmatch",-9.75908743479979,5,"S-10-09-02-01"
"nonmatch",-8.04627688447486,5,"S-10-09-02-01"
"nonmatch",-7.18595311917348,5,"S-10-09-02-01"
"nonmatch",-7.39593757393363,5,"S-10-09-02-01"
"nonmatch",-7.49521750515131,5,"S-10-09-02-01"
"nonmatch",-5.97953901332168,5,"S-10-09-02-01"
"nonmatch",-6.35230359340045,5,"S-10-09-02-01"
"nonmatch",-6.92439703297083,5,"S-10-09-02-01"
"nonmatch",-9.54121762469806,5,"S-10-09-02-01"
"nonmatch",-9.65783455293587,5,"S-10-09-02-01"
"nonmatch",-8.37431131932892,5,"S-10-09-02-01"
"nonmatch",-8.95300941149622,5,"S-10-09-02-01"
"nonmatch",-8.69752577882163,5,"S-10-09-02-01"
"match",16.6735355231325,10,"K-9-9-01"
"nonmatch",-11.5678328763969,10,"K-9-9-01"
"nonmatch",-13.0360535417456,10,"K-9-9-01"
"nonmatch",-11.0224956551705,10,"K-9-9-01"
"nonmatch",-12.8472428076608,10,"K-9-9-01"
"nonmatch",-13.1658375986369,10,"K-9-9-01"
"nonmatch",-9.8139670694342,10,"K-9-9-01"
"nonmatch",-12.8533783282295,10,"K-9-9-01"
"nonmatch",-12.5287881232052,10,"K-9-9-01"
