,"5-10","10-20","knife","img","match","set"
"101",0.113359433243825,0.267658895643536,"S11:S13",2,"nonmatch","S-10-9-10-01"
"102",0.037655587577517,0.395974234344595,"S11:S13",3,"nonmatch","S-10-9-10-01"
"103",0.391421201706649,0.360902814728596,"S11:S13",4,"nonmatch","S-10-9-10-01"
"104",0.319249929456871,0.415862464600823,"S11:S13",5,"nonmatch","S-10-9-10-01"
"105",0.419556438723363,0.397379317257228,"S11:S13",6,"nonmatch","S-10-9-10-01"
"106",0.378034402075507,0.240187360140542,"S11:S13",7,"nonmatch","S-10-9-10-01"
"107",0.196700395864756,0.233126961964882,"S11:S13",8,"nonmatch","S-10-9-10-01"
"108",0.343284528551677,0.349443117344078,"S11:S13",9,"nonmatch","S-10-9-10-01"
"109",0.288222908393104,0.148266077955353,"S11:S14",1,"nonmatch","S-10-9-10-01"
"110",0.100846120132919,0.196660182963906,"S11:S14",2,"nonmatch","S-10-9-10-01"
"111",-0.036440967177103,0.228475512276932,"S11:S14",3,"nonmatch","S-10-9-10-01"
"112",0.095739147119396,0.337198868977962,"S11:S14",4,"nonmatch","S-10-9-10-01"
"113",0.428679445618244,0.367350404471732,"S11:S14",5,"nonmatch","S-10-9-10-01"
"114",0.492082861471371,0.232754142145028,"S11:S14",6,"nonmatch","S-10-9-10-01"
"115",0.423388174050341,0.391840672711526,"S11:S14",7,"nonmatch","S-10-9-10-01"
"116",0.468372202067229,0.470315486419443,"S11:S14",8,"nonmatch","S-10-9-10-01"
"117",0.3923967155095,0.356058805841591,"S11:S14",9,"nonmatch","S-10-9-10-01"
"118",0.132502827308157,0.124288338168889,"S11:S15",1,"nonmatch","S-10-9-10-01"
"119",0.222110036672774,0.226241542358534,"S11:S15",2,"nonmatch","S-10-9-10-01"
"120",0.007299904766935,0.327848520897655,"S11:S15",3,"nonmatch","S-10-9-10-01"
"121",-0.029922894058138,0.215181796155269,"S11:S15",4,"nonmatch","S-10-9-10-01"
"122",-0.01462911108877,0.280482567707626,"S11:S15",5,"nonmatch","S-10-9-10-01"
"123",0.146279322161314,0.266287661275488,"S11:S15",6,"nonmatch","S-10-9-10-01"
"124",0.313590554762603,0.273412692494304,"S11:S15",7,"nonmatch","S-10-9-10-01"
"125",0.54960620611266,0.246894713319341,"S11:S15",8,"nonmatch","S-10-9-10-01"
"126",0.329908397931658,0.200037402887836,"S11:S15",9,"nonmatch","S-10-9-10-01"
"127",0.436358707895326,0.227358752402221,"S11:S16",1,"nonmatch","S-10-9-10-01"
"128",-0.068136872254663,0.296890193953339,"S11:S16",2,"nonmatch","S-10-9-10-01"
"129",0.193536103875017,0.298513224135757,"S11:S16",3,"nonmatch","S-10-9-10-01"
"130",0.250606531849755,0.202310673934219,"S11:S16",4,"nonmatch","S-10-9-10-01"
"131",0.185721819313848,0.185378214459574,"S11:S16",5,"nonmatch","S-10-9-10-01"
"132",0.222216182193276,0.210679810403824,"S11:S16",6,"nonmatch","S-10-9-10-01"
"133",0.301883816909456,0.152777646293547,"S11:S16",7,"nonmatch","S-10-9-10-01"
"134",0.452782892305487,0.324231963759505,"S11:S16",8,"nonmatch","S-10-9-10-01"
"135",0.5019175971972,0.394179390048624,"S11:S16",9,"nonmatch","S-10-9-10-01"
"136",0.452508264732287,0.421840692120516,"S11:S17",1,"nonmatch","S-10-9-10-01"
"137",-0.064108792776667,0.296947537427618,"S11:S17",2,"nonmatch","S-10-9-10-01"
"138",0.064614968172086,0.422574701904606,"S11:S17",3,"nonmatch","S-10-9-10-01"
"139",0.563267750477851,0.550177667412189,"S11:S17",4,"nonmatch","S-10-9-10-01"
"140",-0.023083335422353,0.454822465866637,"S11:S17",5,"nonmatch","S-10-9-10-01"
"141",0.257513508053108,0.244314787590623,"S11:S17",6,"nonmatch","S-10-9-10-01"
"142",0.550388552714738,0.173231976019673,"S11:S17",7,"nonmatch","S-10-9-10-01"
"143",0.616664569240617,0.300482571876426,"S11:S17",8,"nonmatch","S-10-9-10-01"
"144",0.556688715480723,0.301108558737424,"S11:S17",9,"nonmatch","S-10-9-10-01"
"145",0.539323167785191,0.251785924521128,"S11:S18",1,"nonmatch","S-10-9-10-01"
"146",-0.246130917232557,0.256826381502324,"S11:S18",2,"nonmatch","S-10-9-10-01"
"147",0.122568269475203,0.453701979836313,"S11:S18",3,"nonmatch","S-10-9-10-01"
"148",0.171177512368376,0.367881067362275,"S11:S18",4,"nonmatch","S-10-9-10-01"
"149",0.164207317309836,0.332176659755725,"S11:S18",5,"nonmatch","S-10-9-10-01"
"150",0.259349993286772,0.267141251926065,"S11:S18",6,"nonmatch","S-10-9-10-01"
"151",0.458359783425444,0.35089794098336,"S11:S18",7,"nonmatch","S-10-9-10-01"
"152",0.589848586235481,0.356603003074727,"S11:S18",8,"nonmatch","S-10-9-10-01"
"153",0.563992567420671,0.382881085560316,"S11:S18",9,"nonmatch","S-10-9-10-01"
