"matching","logodds","df","set"
"nonmatch",-18.8533860318356,10,"S-10-09-02-01"
"nonmatch",-15.6790456391179,10,"S-10-09-02-01"
"nonmatch",-14.728575823238,10,"S-10-09-02-01"
"nonmatch",-16.1355835256456,10,"S-10-09-02-01"
"nonmatch",-14.5778482829655,10,"S-10-09-02-01"
"nonmatch",-13.9947069016942,10,"S-10-09-02-01"
"nonmatch",-13.6236340726223,10,"S-10-09-02-01"
"nonmatch",-16.5867854341951,10,"S-10-09-02-01"
"nonmatch",-11.5763440857691,10,"S-10-09-02-01"
"nonmatch",-12.8122914782817,10,"S-10-09-02-01"
"nonmatch",-15.1503840953974,10,"S-10-09-02-01"
"nonmatch",-15.939513985651,10,"S-10-09-02-01"
"nonmatch",-15.752566119903,10,"S-10-09-02-01"
"nonmatch",-13.3911670866516,10,"S-10-09-02-01"
"nonmatch",-14.0583432893056,10,"S-10-09-02-01"
"nonmatch",-12.6793458460037,10,"S-10-09-02-01"
"match",21.3591564783849,10,"S-10-09-02-01"
"nonmatch",-13.8624869070818,10,"S-10-09-02-01"
"nonmatch",-14.9153631503447,10,"S-10-09-02-01"
"nonmatch",-10.2991864137476,10,"S-10-09-02-01"
"nonmatch",-7.035896598791,10,"S-10-09-02-01"
"nonmatch",-10.1490346950408,10,"S-10-09-02-01"
"nonmatch",-11.2145664406572,10,"S-10-09-02-01"
"nonmatch",-12.6226779589229,10,"S-10-09-02-01"
"nonmatch",-12.9802611923769,10,"S-10-09-02-01"
"nonmatch",-11.3694388190832,10,"S-10-09-02-01"
"nonmatch",-10.4665329282941,10,"S-10-09-02-01"
"nonmatch",-12.5310168822385,10,"S-10-09-02-01"
"nonmatch",-15.5776253756974,10,"S-10-09-02-01"
"nonmatch",-9.82137141167682,10,"S-10-09-02-01"
"nonmatch",-12.5097987730279,10,"S-10-09-02-01"
"nonmatch",-10.8189561981683,10,"S-10-09-02-01"
"nonmatch",-12.1148151982501,10,"S-10-09-02-01"
"nonmatch",-14.9346104418836,10,"S-10-09-02-01"
"nonmatch",-12.9889838237883,10,"S-10-09-02-01"
"match",19.5933805204016,10,"S-10-09-02-01"
"nonmatch",-13.8840623096784,10,"S-10-09-02-01"
"nonmatch",-11.3988856846547,10,"S-10-09-02-01"
"nonmatch",-12.2046788829761,10,"S-10-09-02-01"
"nonmatch",-13.5759946566634,10,"S-10-09-02-01"
"nonmatch",-12.9568989329447,10,"S-10-09-02-01"
"nonmatch",-12.3100713326929,10,"S-10-09-02-01"
"nonmatch",-10.2413327079483,10,"S-10-09-02-01"
"nonmatch",-12.2748776978666,10,"S-10-09-02-01"
"nonmatch",-16.163513071081,10,"S-10-09-02-01"
"nonmatch",-10.2687768978229,10,"S-10-09-02-01"
"nonmatch",-6.5351879837246,10,"S-10-09-02-01"
"nonmatch",-10.687898230063,10,"S-10-09-02-01"
"nonmatch",-13.2107669946222,10,"S-10-09-02-01"
"nonmatch",-12.7329174936734,10,"S-10-09-02-01"
"nonmatch",-10.6781937597333,10,"S-10-09-02-01"
"nonmatch",-12.567151210153,10,"S-10-09-02-01"
"nonmatch",-8.2601637399,10,"S-10-09-02-01"
"nonmatch",-12.3768717764831,10,"S-10-09-02-01"
"match",25.4459752111289,10,"S-10-09-02-01"
"nonmatch",-13.3100515650973,10,"S-10-09-02-01"
"nonmatch",-12.8046027391502,10,"S-10-09-02-01"
"nonmatch",-5.71244344198689,10,"S-10-09-02-01"
"nonmatch",-15.3256835447385,10,"S-10-09-02-01"
"nonmatch",-10.620050835946,10,"S-10-09-02-01"
"nonmatch",-14.8815481715699,10,"S-10-09-02-01"
"nonmatch",-12.7008059366023,10,"S-10-09-02-01"
"nonmatch",-10.3232893847475,10,"S-10-09-02-01"
"nonmatch",-16.0524304338877,10,"S-10-09-02-01"
"nonmatch",-11.8426228117615,10,"S-10-09-02-01"
"nonmatch",-7.42703007256776,10,"S-10-09-02-01"
"nonmatch",-14.0334375586918,10,"S-10-09-02-01"
"nonmatch",-11.951670373518,10,"S-10-09-02-01"
"nonmatch",-13.7792130677723,10,"S-10-09-02-01"
"nonmatch",-15.1203531475516,10,"S-10-09-02-01"
"nonmatch",-7.74005354795395,10,"S-10-09-02-01"
"nonmatch",-10.9575471915786,10,"S-10-09-02-01"
"nonmatch",-15.7568983438013,10,"S-10-09-02-01"
"match",27.8435906252634,10,"S-10-09-02-01"
"nonmatch",-11.7856506678117,10,"S-10-09-02-01"
"nonmatch",-10.3521716312332,10,"S-10-09-02-01"
"nonmatch",-10.3670282886972,10,"S-10-09-02-01"
"nonmatch",-11.9265498562074,10,"S-10-09-02-01"
"nonmatch",-12.3637279074995,10,"S-10-09-02-01"
"nonmatch",-17.4429296418343,10,"S-10-09-02-01"
"nonmatch",-12.5114082843429,10,"S-10-09-02-01"
"nonmatch",-13.7218671114981,10,"S-10-09-02-01"
"nonmatch",-11.8751947446514,10,"S-10-09-02-01"
"nonmatch",-10.3496266220233,10,"S-10-09-02-01"
"nonmatch",-9.47094885940719,10,"S-10-09-02-01"
"nonmatch",-14.7965799176192,10,"S-10-09-02-01"
"nonmatch",-11.1698388356713,10,"S-10-09-02-01"
"nonmatch",-11.2600404038442,10,"S-10-09-02-01"
"nonmatch",-13.9919144091362,10,"S-10-09-02-01"
"nonmatch",-14.5914969275795,10,"S-10-09-02-01"
"nonmatch",-14.1794478948038,10,"S-10-09-02-01"
"nonmatch",-17.0964632840428,10,"S-10-09-02-01"
"match",33.5552459447651,15,"S-10-09-02-01"
"nonmatch",-14.9922621528915,15,"S-10-09-02-01"
"nonmatch",-10.8237549773541,15,"S-10-09-02-01"
"nonmatch",-13.951949972047,15,"S-10-09-02-01"
"nonmatch",-14.1500316669121,15,"S-10-09-02-01"
"nonmatch",-17.252656906339,15,"S-10-09-02-01"
"nonmatch",-14.0160004059499,15,"S-10-09-02-01"
"nonmatch",-13.5184921567519,15,"S-10-09-02-01"
"nonmatch",-13.7002384661542,15,"S-10-09-02-01"
"nonmatch",-10.4624418113965,15,"S-10-09-02-01"
"nonmatch",-16.0012530157319,15,"S-10-09-02-01"
"nonmatch",-9.28124141371543,15,"S-10-09-02-01"
"nonmatch",-11.9226512725823,15,"S-10-09-02-01"
"nonmatch",-15.6548327340939,15,"S-10-09-02-01"
"nonmatch",-16.3941260825096,15,"S-10-09-02-01"
"nonmatch",-13.3327559740874,15,"S-10-09-02-01"
"nonmatch",-12.2638553373214,15,"S-10-09-02-01"
"nonmatch",-16.4619739052142,15,"S-10-09-02-01"
"nonmatch",-9.06461838176094,15,"S-10-09-02-01"
"match",31.3623085232469,15,"S-10-09-02-01"
"nonmatch",-15.0461739948482,15,"S-10-09-02-01"
"nonmatch",-15.8981801687484,15,"S-10-09-02-01"
"nonmatch",-11.4547338886468,15,"S-10-09-02-01"
"nonmatch",-14.9041363114387,15,"S-10-09-02-01"
"nonmatch",-15.0796025480644,15,"S-10-09-02-01"
"nonmatch",-16.2926174334402,15,"S-10-09-02-01"
"nonmatch",-14.9798772536825,15,"S-10-09-02-01"
"nonmatch",-12.0614769833231,15,"S-10-09-02-01"
"nonmatch",-13.1243886906015,15,"S-10-09-02-01"
"nonmatch",-9.42156425948249,15,"S-10-09-02-01"
"nonmatch",-15.0334064484528,15,"S-10-09-02-01"
"nonmatch",-12.9736040617566,15,"S-10-09-02-01"
"nonmatch",-12.1520155333865,15,"S-10-09-02-01"
"nonmatch",-15.1143972750179,15,"S-10-09-02-01"
"nonmatch",-13.2907283147738,15,"S-10-09-02-01"
"nonmatch",-16.3538242118565,15,"S-10-09-02-01"
"nonmatch",-12.2902055486114,15,"S-10-09-02-01"
"nonmatch",-8.43534305438664,15,"S-10-09-02-01"
"match",22.0715243799581,15,"S-10-09-02-01"
"nonmatch",-10.5590930605543,15,"S-10-09-02-01"
"nonmatch",-11.00683012372,15,"S-10-09-02-01"
"nonmatch",-8.55209667635215,15,"S-10-09-02-01"
"nonmatch",-15.1538826967546,15,"S-10-09-02-01"
"nonmatch",-5.35367597115661,15,"S-10-09-02-01"
"nonmatch",-9.9987229080957,15,"S-10-09-02-01"
"nonmatch",-19.6693606621484,15,"S-10-09-02-01"
"nonmatch",-9.99468395209516,15,"S-10-09-02-01"
"nonmatch",-12.017018791083,15,"S-10-09-02-01"
"nonmatch",-5.37146213801459,15,"S-10-09-02-01"
"nonmatch",-9.81017258963777,15,"S-10-09-02-01"
"nonmatch",-9.52073875866764,15,"S-10-09-02-01"
"nonmatch",-15.6229312605441,15,"S-10-09-02-01"
"nonmatch",-14.1666331641837,15,"S-10-09-02-01"
"nonmatch",-11.0817265043546,15,"S-10-09-02-01"
"nonmatch",-10.154417619013,15,"S-10-09-02-01"
"nonmatch",-7.38942722044227,15,"S-10-09-02-01"
"nonmatch",-13.1239056620787,15,"S-10-09-02-01"
"match",22.823550558098,15,"S-10-09-02-01"
"nonmatch",-15.1381063780809,15,"S-10-09-02-01"
"nonmatch",-15.4118899866852,15,"S-10-09-02-01"
"nonmatch",-5.71031699725527,15,"S-10-09-02-01"
"nonmatch",-13.2860456918078,15,"S-10-09-02-01"
"nonmatch",-13.6185865285702,15,"S-10-09-02-01"
"nonmatch",-10.2873055189802,15,"S-10-09-02-01"
"nonmatch",-6.78511633850672,15,"S-10-09-02-01"
"nonmatch",-16.4723917503378,15,"S-10-09-02-01"
"nonmatch",-7.3885234086614,15,"S-10-09-02-01"
"nonmatch",-14.1581870319252,15,"S-10-09-02-01"
"nonmatch",-16.5659288528347,15,"S-10-09-02-01"
"nonmatch",-11.5283706923268,15,"S-10-09-02-01"
"nonmatch",-4.22769515980224,15,"S-10-09-02-01"
"nonmatch",-14.6716729439537,15,"S-10-09-02-01"
"nonmatch",-11.6409749267475,15,"S-10-09-02-01"
"nonmatch",-7.35842968871945,15,"S-10-09-02-01"
"nonmatch",-15.215881177522,15,"S-10-09-02-01"
"nonmatch",-10.3293211423615,15,"S-10-09-02-01"
"match",26.8158504457722,15,"S-10-09-02-01"
"nonmatch",-14.7996121149468,15,"S-10-09-02-01"
"nonmatch",-16.2144229290841,15,"S-10-09-02-01"
"nonmatch",-11.1612000384159,15,"S-10-09-02-01"
"nonmatch",-6.82820077993579,15,"S-10-09-02-01"
"nonmatch",-16.1075914375922,15,"S-10-09-02-01"
"nonmatch",-12.5938043466398,15,"S-10-09-02-01"
"nonmatch",-16.2749941874281,15,"S-10-09-02-01"
"nonmatch",-4.47937137706394,15,"S-10-09-02-01"
"nonmatch",-15.1513678214029,15,"S-10-09-02-01"
"nonmatch",-10.8036494667341,15,"S-10-09-02-01"
"nonmatch",-13.8123047752152,15,"S-10-09-02-01"
"nonmatch",-11.4838767569148,15,"S-10-09-02-01"
"nonmatch",-11.2663174203203,15,"S-10-09-02-01"
"nonmatch",-17.0881967203003,15,"S-10-09-02-01"
"nonmatch",-13.0275370919838,15,"S-10-09-02-01"
"nonmatch",-11.3481831485997,15,"S-10-09-02-01"
"nonmatch",-12.8490297714198,15,"S-10-09-02-01"
"nonmatch",-10.6244159975902,15,"S-10-09-02-01"
"match",28.4943947089493,15,"S-10-09-02-01"
"nonmatch",-17.4527352772129,15,"S-10-09-02-01"
"nonmatch",-16.3733464961989,15,"S-10-09-02-01"
"nonmatch",-19.1859526061418,15,"S-10-09-02-01"
"nonmatch",-15.8602227110839,15,"S-10-09-02-01"
"nonmatch",-14.9610202102981,15,"S-10-09-02-01"
"nonmatch",-16.4442823962963,15,"S-10-09-02-01"
"nonmatch",-15.1173393005117,15,"S-10-09-02-01"
"nonmatch",-14.3908333354935,15,"S-10-09-02-01"
"nonmatch",-13.9931237833974,15,"S-10-09-02-01"
"nonmatch",-16.7979148818828,15,"S-10-09-02-01"
"nonmatch",-12.0687857455387,15,"S-10-09-02-01"
"nonmatch",-13.0795108703799,15,"S-10-09-02-01"
"nonmatch",-15.3121623771217,15,"S-10-09-02-01"
"nonmatch",-16.248488910693,15,"S-10-09-02-01"
"nonmatch",-16.0688482598191,15,"S-10-09-02-01"
"nonmatch",-13.7206837036419,15,"S-10-09-02-01"
"nonmatch",-14.4054284040263,15,"S-10-09-02-01"
"nonmatch",-13.1824577267219,15,"S-10-09-02-01"
"match",25.6767485327064,15,"S-10-09-02-01"
"nonmatch",-14.1385389888025,15,"S-10-09-02-01"
"nonmatch",-15.2704956847638,15,"S-10-09-02-01"
"nonmatch",-10.5725472433667,15,"S-10-09-02-01"
"nonmatch",-7.0376634752157,15,"S-10-09-02-01"
"nonmatch",-10.4747066858118,15,"S-10-09-02-01"
"nonmatch",-11.637348799272,15,"S-10-09-02-01"
"nonmatch",-12.9649660916642,15,"S-10-09-02-01"
"nonmatch",-13.3821628496257,15,"S-10-09-02-01"
"nonmatch",-11.6080846141039,15,"S-10-09-02-01"
"nonmatch",-10.8942180241942,15,"S-10-09-02-01"
"nonmatch",-12.4811327439436,15,"S-10-09-02-01"
"nonmatch",-15.8342214259594,15,"S-10-09-02-01"
"nonmatch",-10.3413381858769,15,"S-10-09-02-01"
"nonmatch",-12.9237251266749,15,"S-10-09-02-01"
"nonmatch",-11.1146372389185,15,"S-10-09-02-01"
"nonmatch",-12.6259417941034,15,"S-10-09-02-01"
"nonmatch",-15.3175763764074,15,"S-10-09-02-01"
"nonmatch",-13.3016729348972,15,"S-10-09-02-01"
"match",23.5271883405187,15,"S-10-09-02-01"
"nonmatch",-13.9897968374966,15,"S-10-09-02-01"
"nonmatch",-12.021116070561,15,"S-10-09-02-01"
"nonmatch",-12.6895948045776,15,"S-10-09-02-01"
"nonmatch",-14.0000086051984,15,"S-10-09-02-01"
"nonmatch",-13.4031382326088,15,"S-10-09-02-01"
"nonmatch",-12.652753362334,15,"S-10-09-02-01"
"nonmatch",-10.8904585657889,15,"S-10-09-02-01"
"nonmatch",-12.4417694891505,15,"S-10-09-02-01"
"nonmatch",-16.3436056846064,15,"S-10-09-02-01"
"nonmatch",-10.7408024213467,15,"S-10-09-02-01"
"nonmatch",-7.25820243357024,15,"S-10-09-02-01"
"nonmatch",-11.0830501901298,15,"S-10-09-02-01"
"nonmatch",-13.572518314243,15,"S-10-09-02-01"
"nonmatch",-13.3134466297848,15,"S-10-09-02-01"
"nonmatch",-11.0766400899583,15,"S-10-09-02-01"
"nonmatch",-12.9068215268117,15,"S-10-09-02-01"
"nonmatch",-8.51839292823835,15,"S-10-09-02-01"
"nonmatch",-12.7240824908461,15,"S-10-09-02-01"
"match",30.1803238671446,15,"S-10-09-02-01"
"nonmatch",-13.6374218677475,15,"S-10-09-02-01"
"nonmatch",-13.0822693916055,15,"S-10-09-02-01"
"nonmatch",-6.01437792841686,15,"S-10-09-02-01"
"nonmatch",-15.3948310560266,15,"S-10-09-02-01"
"nonmatch",-11.090709456972,15,"S-10-09-02-01"
"nonmatch",-15.0221062572167,15,"S-10-09-02-01"
"nonmatch",-13.110085768979,15,"S-10-09-02-01"
"nonmatch",-10.6435983683641,15,"S-10-09-02-01"
"nonmatch",-16.4154055258182,15,"S-10-09-02-01"
"nonmatch",-12.2155902201955,15,"S-10-09-02-01"
"nonmatch",-7.91483198284137,15,"S-10-09-02-01"
"nonmatch",-14.3404016251573,15,"S-10-09-02-01"
"nonmatch",-12.2409578567781,15,"S-10-09-02-01"
"nonmatch",-14.106957586568,15,"S-10-09-02-01"
"nonmatch",-15.5211217682523,15,"S-10-09-02-01"
"nonmatch",-7.87264612696693,15,"S-10-09-02-01"
"nonmatch",-11.3685753908915,15,"S-10-09-02-01"
"nonmatch",-15.7670921776679,15,"S-10-09-02-01"
"match",34.7948981828251,15,"S-10-09-02-01"
"nonmatch",-12.317229761074,15,"S-10-09-02-01"
"nonmatch",-11.0444106272223,15,"S-10-09-02-01"
"nonmatch",-10.7080408245942,15,"S-10-09-02-01"
"nonmatch",-12.4792818119744,15,"S-10-09-02-01"
"nonmatch",-12.7687371374446,15,"S-10-09-02-01"
"nonmatch",-17.9087867147685,15,"S-10-09-02-01"
"nonmatch",-12.9994266788957,15,"S-10-09-02-01"
"nonmatch",-14.1435084179998,15,"S-10-09-02-01"
"nonmatch",-12.3688481150857,15,"S-10-09-02-01"
"nonmatch",-10.802620524817,15,"S-10-09-02-01"
"nonmatch",-9.96325021889614,15,"S-10-09-02-01"
"nonmatch",-15.181066127613,15,"S-10-09-02-01"
"nonmatch",-11.6496049893732,15,"S-10-09-02-01"
"nonmatch",-11.7848652881894,15,"S-10-09-02-01"
"nonmatch",-14.6737637688763,15,"S-10-09-02-01"
"nonmatch",-15.0997053330817,15,"S-10-09-02-01"
"nonmatch",-14.6100507010309,15,"S-10-09-02-01"
"nonmatch",-17.1826500757809,15,"S-10-09-02-01"
"match",38.4211675515148,20,"S-10-09-02-01"
"nonmatch",-15.3441368303929,20,"S-10-09-02-01"
"nonmatch",-11.1155725474612,20,"S-10-09-02-01"
"nonmatch",-14.170930701701,20,"S-10-09-02-01"
"nonmatch",-14.2966028648381,20,"S-10-09-02-01"
"nonmatch",-17.4615192009957,20,"S-10-09-02-01"
"nonmatch",-14.1776561543925,20,"S-10-09-02-01"
"nonmatch",-13.5055882402398,20,"S-10-09-02-01"
"nonmatch",-13.8933496778944,20,"S-10-09-02-01"
"nonmatch",-10.6343664885224,20,"S-10-09-02-01"
"nonmatch",-16.3645035374326,20,"S-10-09-02-01"
"nonmatch",-9.43954344226239,20,"S-10-09-02-01"
"nonmatch",-12.2056938608056,20,"S-10-09-02-01"
"nonmatch",-15.815576966368,20,"S-10-09-02-01"
"nonmatch",-16.5856873113805,20,"S-10-09-02-01"
"nonmatch",-13.5501852111045,20,"S-10-09-02-01"
"nonmatch",-12.2453187388971,20,"S-10-09-02-01"
"nonmatch",-16.6974593753352,20,"S-10-09-02-01"
"nonmatch",-9.18530288577145,20,"S-10-09-02-01"
"match",37.031044578324,20,"S-10-09-02-01"
"nonmatch",-15.4399199197521,20,"S-10-09-02-01"
"nonmatch",-16.2660149339623,20,"S-10-09-02-01"
"nonmatch",-11.7593017976645,20,"S-10-09-02-01"
"nonmatch",-15.2402491177644,20,"S-10-09-02-01"
"nonmatch",-15.3895015704775,20,"S-10-09-02-01"
"nonmatch",-16.6957226108552,20,"S-10-09-02-01"
"nonmatch",-15.2115041200975,20,"S-10-09-02-01"
"nonmatch",-12.4561896862872,20,"S-10-09-02-01"
"nonmatch",-13.3004478579292,20,"S-10-09-02-01"
"nonmatch",-9.74496294626229,20,"S-10-09-02-01"
"nonmatch",-15.3951754645408,20,"S-10-09-02-01"
"nonmatch",-13.2831891377186,20,"S-10-09-02-01"
"nonmatch",-12.4257217369924,20,"S-10-09-02-01"
"nonmatch",-15.4999990881391,20,"S-10-09-02-01"
"nonmatch",-13.5727889807393,20,"S-10-09-02-01"
"nonmatch",-16.382547391889,20,"S-10-09-02-01"
"nonmatch",-12.5766267759528,20,"S-10-09-02-01"
"nonmatch",-8.6548055910764,20,"S-10-09-02-01"
"match",25.8208729946818,20,"S-10-09-02-01"
"nonmatch",-10.8847906745519,20,"S-10-09-02-01"
"nonmatch",-11.419861337112,20,"S-10-09-02-01"
"nonmatch",-8.74806908401012,20,"S-10-09-02-01"
"nonmatch",-15.5480253109317,20,"S-10-09-02-01"
"nonmatch",-5.47411854814586,20,"S-10-09-02-01"
"nonmatch",-10.1033617078968,20,"S-10-09-02-01"
"nonmatch",-19.9878599209862,20,"S-10-09-02-01"
"nonmatch",-10.265031000535,20,"S-10-09-02-01"
"nonmatch",-12.4134048345007,20,"S-10-09-02-01"
"nonmatch",-5.64363390062219,20,"S-10-09-02-01"
"nonmatch",-10.016962488739,20,"S-10-09-02-01"
"nonmatch",-9.79873815253196,20,"S-10-09-02-01"
"nonmatch",-15.7746849401982,20,"S-10-09-02-01"
"nonmatch",-14.4920569748898,20,"S-10-09-02-01"
"nonmatch",-11.3446298028443,20,"S-10-09-02-01"
"nonmatch",-10.4916713766545,20,"S-10-09-02-01"
"nonmatch",-7.81058492454285,20,"S-10-09-02-01"
"nonmatch",-13.3665606531645,20,"S-10-09-02-01"
"match",25.537036966294,20,"S-10-09-02-01"
"nonmatch",-15.4130748876552,20,"S-10-09-02-01"
"nonmatch",-15.7701338538828,20,"S-10-09-02-01"
"nonmatch",-5.75407786806052,20,"S-10-09-02-01"
"nonmatch",-13.6435587384015,20,"S-10-09-02-01"
"nonmatch",-13.9429966088978,20,"S-10-09-02-01"
"nonmatch",-10.5472110131186,20,"S-10-09-02-01"
"nonmatch",-6.86664897097121,20,"S-10-09-02-01"
"nonmatch",-16.6178726904102,20,"S-10-09-02-01"
"nonmatch",-7.37469878792019,20,"S-10-09-02-01"
"nonmatch",-14.3939987215858,20,"S-10-09-02-01"
"nonmatch",-16.6485802506826,20,"S-10-09-02-01"
"nonmatch",-11.8514335340499,20,"S-10-09-02-01"
"nonmatch",-4.1027601336091,20,"S-10-09-02-01"
"nonmatch",-14.9519991903347,20,"S-10-09-02-01"
"nonmatch",-11.9843130359606,20,"S-10-09-02-01"
"nonmatch",-7.8030964458195,20,"S-10-09-02-01"
"nonmatch",-15.4612689459077,20,"S-10-09-02-01"
"nonmatch",-10.5565001978634,20,"S-10-09-02-01"
"match",30.0792220520086,20,"S-10-09-02-01"
"nonmatch",-15.0247465981212,20,"S-10-09-02-01"
"nonmatch",-16.5727327306233,20,"S-10-09-02-01"
"nonmatch",-11.3000549945265,20,"S-10-09-02-01"
"nonmatch",-6.97914446409019,20,"S-10-09-02-01"
"nonmatch",-16.337379724933,20,"S-10-09-02-01"
"nonmatch",-12.9196020943961,20,"S-10-09-02-01"
"nonmatch",-16.4223937102673,20,"S-10-09-02-01"
"nonmatch",-4.42747210645132,20,"S-10-09-02-01"
"nonmatch",-15.3982178706417,20,"S-10-09-02-01"
"nonmatch",-11.1054274449353,20,"S-10-09-02-01"
"nonmatch",-14.1608711213127,20,"S-10-09-02-01"
"nonmatch",-11.9073929611813,20,"S-10-09-02-01"
"nonmatch",-11.4999037846924,20,"S-10-09-02-01"
"nonmatch",-17.3110080270345,20,"S-10-09-02-01"
"nonmatch",-13.0839699586955,20,"S-10-09-02-01"
"nonmatch",-11.626163777254,20,"S-10-09-02-01"
"nonmatch",-13.1291156138305,20,"S-10-09-02-01"
"nonmatch",-10.9209717699856,20,"S-10-09-02-01"
"match",31.3411565491365,20,"S-10-09-02-01"
"nonmatch",-17.7114909583256,20,"S-10-09-02-01"
"nonmatch",-16.7921106239362,20,"S-10-09-02-01"
"nonmatch",-19.486276861241,20,"S-10-09-02-01"
"nonmatch",-16.0056098871225,20,"S-10-09-02-01"
"nonmatch",-15.1609305922016,20,"S-10-09-02-01"
"nonmatch",-16.6818742526431,20,"S-10-09-02-01"
"nonmatch",-15.5142648886618,20,"S-10-09-02-01"
"nonmatch",-14.6773096949552,20,"S-10-09-02-01"
"nonmatch",-14.2673909383961,20,"S-10-09-02-01"
"nonmatch",-16.9773127924557,20,"S-10-09-02-01"
"nonmatch",-12.4284089948863,20,"S-10-09-02-01"
"nonmatch",-13.2744805481012,20,"S-10-09-02-01"
"nonmatch",-15.4426846935899,20,"S-10-09-02-01"
"nonmatch",-16.4905563686118,20,"S-10-09-02-01"
"nonmatch",-16.3171150268866,20,"S-10-09-02-01"
"nonmatch",-13.9625140694389,20,"S-10-09-02-01"
"nonmatch",-14.6541375184496,20,"S-10-09-02-01"
"nonmatch",-13.5613863986561,20,"S-10-09-02-01"
"match",29.6399575372462,20,"S-10-09-02-01"
"nonmatch",-14.3494040383613,20,"S-10-09-02-01"
"nonmatch",-15.5416452044239,20,"S-10-09-02-01"
"nonmatch",-10.7811695532458,20,"S-10-09-02-01"
"nonmatch",-7.05848884896337,20,"S-10-09-02-01"
"nonmatch",-10.7322005542594,20,"S-10-09-02-01"
"nonmatch",-11.9493983116155,20,"S-10-09-02-01"
"nonmatch",-13.2095290383151,20,"S-10-09-02-01"
"nonmatch",-13.691223823389,20,"S-10-09-02-01"
"nonmatch",-11.8017119220995,20,"S-10-09-02-01"
"nonmatch",-11.2159212294082,20,"S-10-09-02-01"
"nonmatch",-12.5085834620023,20,"S-10-09-02-01"
"nonmatch",-16.0370561933918,20,"S-10-09-02-01"
"nonmatch",-10.7546624279734,20,"S-10-09-02-01"
"nonmatch",-13.2445118355871,20,"S-10-09-02-01"
"nonmatch",-11.3519527093562,20,"S-10-09-02-01"
"nonmatch",-13.0102136411177,20,"S-10-09-02-01"
"nonmatch",-15.5941488214852,20,"S-10-09-02-01"
"nonmatch",-13.5601764634679,20,"S-10-09-02-01"
"match",26.9882571919735,20,"S-10-09-02-01"
"nonmatch",-14.0828214199218,20,"S-10-09-02-01"
"nonmatch",-12.4751405894335,20,"S-10-09-02-01"
"nonmatch",-13.0504201822637,20,"S-10-09-02-01"
"nonmatch",-14.3017056901526,20,"S-10-09-02-01"
"nonmatch",-13.7365167746067,20,"S-10-09-02-01"
"nonmatch",-12.8951719805737,20,"S-10-09-02-01"
"nonmatch",-11.3936234382314,20,"S-10-09-02-01"
"nonmatch",-12.5601144655757,20,"S-10-09-02-01"
"nonmatch",-16.4714855502723,20,"S-10-09-02-01"
"nonmatch",-11.0731166782184,20,"S-10-09-02-01"
"nonmatch",-7.78090763937055,20,"S-10-09-02-01"
"nonmatch",-11.3715158216256,20,"S-10-09-02-01"
"nonmatch",-13.8381883844796,20,"S-10-09-02-01"
"nonmatch",-13.7460917962228,20,"S-10-09-02-01"
"nonmatch",-11.365315382393,20,"S-10-09-02-01"
"nonmatch",-13.1707595218258,20,"S-10-09-02-01"
"nonmatch",-8.71545231998092,20,"S-10-09-02-01"
"nonmatch",-12.9826988907784,20,"S-10-09-02-01"
"match",34.4470248458181,20,"S-10-09-02-01"
"nonmatch",-13.8792977196753,20,"S-10-09-02-01"
"nonmatch",-13.3038134536247,20,"S-10-09-02-01"
"nonmatch",-6.2323270244708,20,"S-10-09-02-01"
"nonmatch",-15.4644754230063,20,"S-10-09-02-01"
"nonmatch",-11.4380927191694,20,"S-10-09-02-01"
"nonmatch",-15.1303760307501,20,"S-10-09-02-01"
"nonmatch",-13.4239881568124,20,"S-10-09-02-01"
"nonmatch",-10.8769706950104,20,"S-10-09-02-01"
"nonmatch",-16.6716292095486,20,"S-10-09-02-01"
"nonmatch",-12.4950322104729,20,"S-10-09-02-01"
"nonmatch",-8.25589455095215,20,"S-10-09-02-01"
"nonmatch",-14.5754618352908,20,"S-10-09-02-01"
"nonmatch",-12.4690269679569,20,"S-10-09-02-01"
"nonmatch",-14.3359450592373,20,"S-10-09-02-01"
"nonmatch",-15.8068200232988,20,"S-10-09-02-01"
"nonmatch",-7.98506576500308,20,"S-10-09-02-01"
"nonmatch",-11.6692430972688,20,"S-10-09-02-01"
"nonmatch",-15.81907192036,20,"S-10-09-02-01"
"match",41.3187469834628,20,"S-10-09-02-01"
"nonmatch",-12.7052142146113,20,"S-10-09-02-01"
"nonmatch",-11.565162627376,20,"S-10-09-02-01"
"nonmatch",-10.9658583673835,20,"S-10-09-02-01"
"nonmatch",-12.8764289091592,20,"S-10-09-02-01"
"nonmatch",-13.0556061743445,20,"S-10-09-02-01"
"nonmatch",-18.2553893759835,20,"S-10-09-02-01"
"nonmatch",-13.3760332777917,20,"S-10-09-02-01"
"nonmatch",-14.4667108024222,20,"S-10-09-02-01"
"nonmatch",-12.7285862334295,20,"S-10-09-02-01"
"nonmatch",-11.1374362343033,20,"S-10-09-02-01"
"nonmatch",-10.3353162522933,20,"S-10-09-02-01"
"nonmatch",-15.469331089627,20,"S-10-09-02-01"
"nonmatch",-12.0051217735013,20,"S-10-09-02-01"
"nonmatch",-12.1669045194826,20,"S-10-09-02-01"
"nonmatch",-15.1800503057368,20,"S-10-09-02-01"
"nonmatch",-15.5013525917676,20,"S-10-09-02-01"
"nonmatch",-14.9233180883136,20,"S-10-09-02-01"
