,5-10,10-20,knife,img,match,set
159,0.060486113982202,0.306411729730088,T10:E10,6,nonmatch,3
160,0.29933115779824,0.484720591213452,T10:E10,7,nonmatch,3
161,0.390717631454216,0.171195221815064,T10:E10,8,nonmatch,3
162,0.35433306664755,0.339903899342561,T10:E10,9,nonmatch,3
163,0.366713620111905,0.310220360632076,T10:E48,1,nonmatch,3
164,0.402828377517152,0.37917456325041,T10:E48,2,nonmatch,3
165,0.068556266692679,0.443115613875967,T10:E48,3,nonmatch,3
166,0.321211967784393,0.442028092419286,T10:E48,4,nonmatch,3
167,0.628735752225822,0.339867142569311,T10:E48,5,nonmatch,3
168,0.58779881082221,0.240929529544374,T10:E48,6,nonmatch,3
169,0.509556872570729,0.327417932431586,T10:E48,7,nonmatch,3
170,0.522974313227544,0.2655355502223,T10:E48,8,nonmatch,3
171,0.527689328915289,0.33789101296914,T10:E48,9,nonmatch,3
172,-0.025904822294987,0.205115822639539,T10:E39,1,nonmatch,3
173,-0.021626305416594,0.147937775631776,T10:E39,2,nonmatch,3
174,-0.009368796662095,0.19084053186727,T10:E39,3,nonmatch,3
175,0.152627602876673,0.1120537301192,T10:E39,4,nonmatch,3
176,-0.089109758968975,0.123235266764545,T10:E39,5,nonmatch,3
177,0.121309238201804,0.267426912670448,T10:E39,6,nonmatch,3
178,0.014995134173242,0.285908557509599,T10:E39,7,nonmatch,3
179,-0.043615278663965,0.27044516997915,T10:E39,8,nonmatch,3
180,0.176974829200977,0.22651753049681,T10:E39,9,nonmatch,3
181,0.579363039086246,0.265677516180247,T10:E36,1,nonmatch,3
182,0.226232605561737,0.230061736117231,T10:E36,2,nonmatch,3
183,0.151282374565492,0.209058608026979,T10:E36,3,nonmatch,3
184,0.169161289347932,0.188385837138826,T10:E36,4,nonmatch,3
185,0.457161587170531,0.223789645351496,T10:E36,5,nonmatch,3
186,0.25019762993373,-0.020067269621385,T10:E36,6,nonmatch,3
187,0.073310372420981,0.158269402013037,T10:E36,7,nonmatch,3
188,0.054301016689173,0.175167681839908,T10:E36,8,nonmatch,3
189,-0.013918694131541,0.200249977990952,T10:E36,9,nonmatch,3
190,0.411879229759367,0.336663540710354,T10:E34,1,nonmatch,3
191,0.163996798898651,0.417703183584836,T10:E34,2,nonmatch,3
192,0.1525364099717,0.396012919098596,T10:E34,3,nonmatch,3
193,0.198743104150552,0.464182772043717,T10:E34,4,nonmatch,3
194,0.339221395757683,0.381380785299983,T10:E34,5,nonmatch,3
195,-0.017084171586374,0.29658076161154,T10:E34,6,nonmatch,3
196,0.259245928126137,0.30570805256407,T10:E34,7,nonmatch,3
197,0.333422315434577,0.318170869486039,T10:E34,8,nonmatch,3
198,0.524336950092904,0.255080556675605,T10:E34,9,nonmatch,3
199,0.078700991225665,0.228926698084696,T10:E28,1,nonmatch,3
200,-0.004784601217922,0.201941741498605,T10:E28,2,nonmatch,3
201,0.060784009463367,0.119934757397368,T10:E28,3,nonmatch,3
202,0.252009445169116,0.129915760526343,T10:E28,4,nonmatch,3
203,0.336111827537498,0.210254649805297,T10:E28,5,nonmatch,3
204,0.15301882349403,0.298504526581077,T10:E28,6,nonmatch,3
205,-0.203894235140348,0.403753889433908,T10:E28,7,nonmatch,3
206,-0.070598540009374,0.386152701730007,T10:E28,8,nonmatch,3
207,0.083561690771526,0.325707226192935,T10:E28,9,nonmatch,3
