"","model","k","classes","match","df","logodds","matching"
"218","1","2",-12.1917758773781,"nonmatch",20,-5.2948209881465,"nonmatch"
"219","1","2",-11.5146247394075,"nonmatch",20,-5.00073798551135,"nonmatch"
"220","1","2",-12.2597619580392,"nonmatch",20,-5.32434696782383,"nonmatch"
"221","1","2",-11.0374651918483,"nonmatch",20,-4.79351022701893,"nonmatch"
"222","1","2",-9.28394876192356,"nonmatch",20,-4.03196771757593,"nonmatch"
"223","1","2",-10.2972840646566,"nonmatch",20,-4.47205364787063,"nonmatch"
"224","1","2",-7.72271368080308,"nonmatch",20,-3.35393193689153,"nonmatch"
"225","1","2",-11.533516661074,"nonmatch",20,-5.00894264284366,"nonmatch"
"226","1","2",-11.7439314774873,"nonmatch",20,-5.10032463652264,"nonmatch"
"227","1","2",-11.7307599597769,"nonmatch",20,-5.09460431906272,"nonmatch"
"228","1","2",-11.0574767948303,"nonmatch",20,-4.80220115576803,"nonmatch"
"229","1","2",-9.95908919960141,"nonmatch",20,-4.32517748416916,"nonmatch"
"230","1","2",-10.0557923875235,"nonmatch",20,-4.36717514506619,"nonmatch"
"231","1","2",-9.64451740809669,"nonmatch",20,-4.18856069095624,"nonmatch"
"232","1","2",-9.43904563991143,"nonmatch",20,-4.09932543584648,"nonmatch"
"233","1","2",-8.53633901445971,"nonmatch",20,-3.7072849296353,"nonmatch"
"234","1","2",-11.2017556315023,"nonmatch",20,-4.86486065839013,"nonmatch"
"235","1","2",-10.3937293956846,"nonmatch",20,-4.51393932294143,"nonmatch"
"236","1","2",-12.2830723871017,"nonmatch",20,-5.33447055853648,"nonmatch"
"237","1","2",-12.7237972922299,"nonmatch",20,-5.52587495287099,"nonmatch"
"238","1","2",-11.0495213777767,"nonmatch",20,-4.79874616204044,"nonmatch"
"239","1","2",-9.42324539980306,"nonmatch",20,-4.09246347875467,"nonmatch"
"240","1","2",-11.6371070163242,"nonmatch",20,-5.05393136250721,"nonmatch"
"241","1","2",-10.4322342011674,"nonmatch",20,-4.53066174748938,"nonmatch"
"242","1","2",-10.8955055076632,"nonmatch",20,-4.73185791952461,"nonmatch"
"243","1","2",-9.99701714486619,"nonmatch",20,-4.34164938150759,"nonmatch"
"244","1","2",-11.5092430119863,"nonmatch",20,-4.99840073098921,"nonmatch"
"245","1","2",-10.8364658181612,"nonmatch",20,-4.7062173081606,"nonmatch"
"246","1","2",-9.81844838142191,"nonmatch",20,-4.26409795290345,"nonmatch"
"247","1","2",-11.7927671229701,"nonmatch",20,-5.12153368787598,"nonmatch"
"248","1","2",-10.9085261367185,"nonmatch",20,-4.73751270687425,"nonmatch"
"249","1","2",-7.9880202172094,"nonmatch",20,-3.46915310166566,"nonmatch"
"250","1","2",-9.04131608066037,"nonmatch",20,-3.92659368297394,"nonmatch"
"251","1","2",-9.8261790466064,"nonmatch",20,-4.26745533813451,"nonmatch"
"252","1","2",-11.8919500630635,"nonmatch",20,-5.16460829145749,"nonmatch"
"253","1","2",-11.7882603276032,"nonmatch",20,-5.1195764115171,"nonmatch"
"254","1","2",-11.8693257929496,"nonmatch",20,-5.15478269578994,"nonmatch"
"255","1","2",-11.0906255854122,"nonmatch",20,-4.81659749259953,"nonmatch"
"256","1","2",-9.49625561426499,"nonmatch",20,-4.12417141201806,"nonmatch"
"257","1","2",-8.64335506136002,"nonmatch",20,-3.7537614082792,"nonmatch"
"258","1","2",-11.9646645560491,"nonmatch",20,-5.19618779451552,"nonmatch"
"259","1","2",-11.2825452334801,"nonmatch",20,-4.89994713672425,"nonmatch"
"260","1","2",-7.87473546838274,"nonmatch",20,-3.41995416036644,"nonmatch"
"261","1","2",-11.3278467599431,"nonmatch",20,-4.91962133968891,"nonmatch"
"262","1","2",-11.0893897750985,"nonmatch",20,-4.81606078699964,"nonmatch"
"263","1","2",-12.1789962800986,"nonmatch",20,-5.28927087956703,"nonmatch"
"264","1","2",-11.344545882375,"nonmatch",20,-4.92687367641371,"nonmatch"
"265","1","2",-10.8728059984691,"nonmatch",20,-4.72199964793972,"nonmatch"
"266","1","2",-11.4758643728932,"nonmatch",20,-4.98390457221765,"nonmatch"
"267","1","2",-11.980872111378,"nonmatch",20,-5.20322664636002,"nonmatch"
"268","1","2",-9.55470733142581,"nonmatch",20,-4.14955667023878,"nonmatch"
"269","1","2",-12.1459715872346,"nonmatch",20,-5.27492843768968,"nonmatch"
"270","1","2",-12.2608483816791,"nonmatch",20,-5.32481879561566,"nonmatch"
"271","1","2",-12.0046798397976,"nonmatch",20,-5.21356621143932,"nonmatch"
"272","1","2",-11.8795270298929,"nonmatch",20,-5.15921303670302,"nonmatch"
"273","1","2",-10.3515910555881,"nonmatch",20,-4.49563887436095,"nonmatch"
"274","1","2",-11.7810752574858,"nonmatch",20,-5.116455975213,"nonmatch"
"275","1","2",-12.6981580842572,"nonmatch",20,-5.51473998632805,"nonmatch"
"276","1","2",-10.7811979553632,"nonmatch",20,-4.68221478032084,"nonmatch"
"277","1","2",-11.8041325113261,"nonmatch",20,-5.12646961332368,"nonmatch"
"278","1","2",-12.105575784491,"nonmatch",20,-5.25738476346606,"nonmatch"
"279","1","2",-11.1462171250766,"nonmatch",20,-4.84074059151629,"nonmatch"
"280","1","2",-12.2550117744193,"nonmatch",20,-5.32228398928969,"nonmatch"
"281","1","2",-10.6993428227924,"nonmatch",20,-4.64666554792988,"nonmatch"
"282","1","2",26.0476679426427,"match",20,11.3123584539379,"match"
"283","1","2",28.4151674940337,"match",20,12.3405504450155,"match"
"284","1","2",19.7477540282524,"match",20,8.57634060445274,"match"
"285","1","2",26.7871046439549,"match",20,11.6334917330346,"match"
"286","1","2",19.2946470248677,"match",20,8.37955873317104,"match"
"287","1","2",33.4404907911965,"match",20,14.5230206227531,"match"
"288","1","2",26.7321227722186,"match",20,11.6096134095348,"match"
"289","1","2",20.0815895968747,"match",20,8.72132354976841,"match"
"290","1","2",34.4360994879631,"match",20,14.9554079858938,"match"
"291","1","2",-10.8236406362783,"nonmatch",20,-4.70064740243946,"nonmatch"
"292","1","2",-10.4148057159199,"nonmatch",20,-4.52309265251845,"nonmatch"
"293","1","2",-11.5587847280203,"nonmatch",20,-5.01991642488678,"nonmatch"
"294","1","2",-10.5925515814794,"nonmatch",20,-4.60028670111208,"nonmatch"
"295","1","2",-11.3234977989428,"nonmatch",20,-4.91773260992447,"nonmatch"
"296","1","2",-10.8350445663042,"nonmatch",20,-4.70560006632171,"nonmatch"
"297","1","2",-9.1237367050208,"nonmatch",20,-3.96238850532869,"nonmatch"
"298","1","2",-10.7070219680016,"nonmatch",20,-4.65000055832,"nonmatch"
"299","1","2",-11.5995387898166,"nonmatch",20,-5.03761568904006,"nonmatch"
"300","1","2",-11.782708702829,"nonmatch",20,-5.11716537151206,"nonmatch"
"301","1","2",-7.29390022546474,"nonmatch",20,-3.16770061947222,"nonmatch"
"302","1","2",-8.55867202051515,"nonmatch",20,-3.71698403092949,"nonmatch"
"303","1","2",-8.1911445107796,"nonmatch",20,-3.55736886150369,"nonmatch"
"304","1","2",-11.3443076457264,"nonmatch",20,-4.92677021155184,"nonmatch"
"305","1","2",-8.15641714135499,"nonmatch",20,-3.54228695659157,"nonmatch"
"306","1","2",-7.44941770505259,"nonmatch",20,-3.23524100269672,"nonmatch"
"307","1","2",-10.2526796002138,"nonmatch",20,-4.45268217509489,"nonmatch"
"308","1","2",-12.2343980799785,"nonmatch",20,-5.3133315755424,"nonmatch"
"309","1","2",-10.0866430323308,"nonmatch",20,-4.38057340986913,"nonmatch"
"310","1","2",-10.9952482804938,"nonmatch",20,-4.77517565537465,"nonmatch"
"311","1","2",-10.8791004966965,"nonmatch",20,-4.72473331378621,"nonmatch"
"312","1","2",-11.5260093789673,"nonmatch",20,-5.00568227165061,"nonmatch"
"313","1","2",-10.5333652480458,"nonmatch",20,-4.57458240309777,"nonmatch"
"314","1","2",-8.56509658750372,"nonmatch",20,-3.71977418492124,"nonmatch"
"315","1","2",-9.76388298230298,"nonmatch",20,-4.24040050116325,"nonmatch"
"316","1","2",-6.8521351991759,"nonmatch",20,-2.97584450625713,"nonmatch"
"317","1","2",-11.5635221700773,"nonmatch",20,-5.0219738698305,"nonmatch"
"318","1","2",-8.90501106961355,"nonmatch",20,-3.86739716882054,"nonmatch"
"319","1","2",-8.56473624396352,"nonmatch",20,-3.71961768971014,"nonmatch"
"320","1","2",-10.3153593022563,"nonmatch",20,-4.47990362381927,"nonmatch"
"321","1","2",-8.13062926798232,"nonmatch",20,-3.5310874254858,"nonmatch"
"322","1","2",-7.87682488486373,"nonmatch",20,-3.42086158241453,"nonmatch"
"323","1","2",-10.9190339870829,"nonmatch",20,-4.74207620830417,"nonmatch"
"324","1","2",-6.52628100034139,"nonmatch",20,-2.8343278257983,"nonmatch"
"325","1","2",-10.9388850927905,"nonmatch",20,-4.75069743397267,"nonmatch"
"326","1","2",-8.58424652480343,"nonmatch",20,-3.72809089701929,"nonmatch"
"327","1","2",-12.0370511186926,"nonmatch",20,-5.22762487923554,"nonmatch"
"328","1","2",-11.574571030296,"nonmatch",20,-5.02677232885478,"nonmatch"
"329","1","2",-6.15105197066294,"nonmatch",20,-2.67136792875904,"nonmatch"
"330","1","2",-9.84342340594886,"nonmatch",20,-4.2749444682409,"nonmatch"
"331","1","2",-11.0281572712914,"nonmatch",20,-4.78946784848309,"nonmatch"
"332","1","2",-8.26572002139804,"nonmatch",20,-3.5897565942504,"nonmatch"
"333","1","2",-10.7875763815935,"nonmatch",20,-4.68498489563591,"nonmatch"
"334","1","2",-7.90481927276416,"nonmatch",20,-3.43301939060395,"nonmatch"
"335","1","2",-12.1991508075688,"nonmatch",20,-5.29802387963274,"nonmatch"
"336","1","2",-11.6800307753907,"nonmatch",20,-5.07257291421235,"nonmatch"
"337","1","2",-12.3884806657028,"nonmatch",20,-5.38024879227986,"nonmatch"
"338","1","2",-9.29177299245976,"nonmatch",20,-4.03536573772294,"nonmatch"
"339","1","2",-10.1269911312777,"nonmatch",20,-4.39809636659708,"nonmatch"
"340","1","2",-9.45304748003599,"nonmatch",20,-4.10540635774907,"nonmatch"
"341","1","2",-11.3664714013951,"nonmatch",20,-4.93639580833701,"nonmatch"
