"","model","k","classes","match","df","logodds","matching"
"1","1","2",17.4796574708049,"match",10,7.5913187851295,"match"
"2","1","2",19.5905904283378,"match",10,8.50808532025376,"match"
"3","1","2",14.7709776688826,"match",10,6.41495409391188,"match"
"4","1","2",16.2223074080198,"match",10,7.04525859104125,"match"
"5","1","2",13.2920698324496,"match",10,5.77267258130552,"match"
"6","1","2",21.5474739694708,"match",10,9.35794904389511,"match"
"7","1","2",19.2179586867448,"match",10,8.34625341109791,"match"
"8","1","2",13.6514837775301,"match",10,5.92876407437309,"match"
"9","1","2",21.2195560641773,"match",10,9.21553610710888,"match"
"10","1","2",-8.72094377988729,"nonmatch",10,-3.78745776059354,"nonmatch"
"11","1","2",-9.36097890158766,"nonmatch",10,-4.06542148217228,"nonmatch"
"12","1","2",-10.2112992991744,"nonmatch",10,-4.43471093869397,"nonmatch"
"13","1","2",-8.08984604608391,"nonmatch",10,-3.51337549726108,"nonmatch"
"14","1","2",-10.8702651622486,"nonmatch",10,-4.72089617678974,"nonmatch"
"15","1","2",-7.94671109322646,"nonmatch",10,-3.45121277706761,"nonmatch"
"16","1","2",-8.61883923607849,"nonmatch",10,-3.74311432064012,"nonmatch"
"17","1","2",-11.1901162543876,"nonmatch",10,-4.85980574113642,"nonmatch"
"18","1","2",-9.99115933045383,"nonmatch",10,-4.33910536503229,"nonmatch"
"19","1","2",-10.4604594460208,"nonmatch",10,-4.54291981557957,"nonmatch"
"20","1","2",-6.5787400904809,"nonmatch",10,-2.85711051917155,"nonmatch"
"21","1","2",-9.02275428759894,"nonmatch",10,-3.91853239867313,"nonmatch"
"22","1","2",-8.97675035579855,"nonmatch",10,-3.89855314494636,"nonmatch"
"23","1","2",-11.1032654370065,"nonmatch",10,-4.82208691039903,"nonmatch"
"24","1","2",-8.0889047470742,"nonmatch",10,-3.51296669629534,"nonmatch"
"25","1","2",-11.2881835956445,"nonmatch",10,-4.90239584629921,"nonmatch"
"26","1","2",-8.09619831401205,"nonmatch",10,-3.51613425216985,"nonmatch"
"27","1","2",-11.6170284459625,"nonmatch",10,-5.04521135019463,"nonmatch"
"28","1","2",-8.82060429344893,"nonmatch",10,-3.830739771697,"nonmatch"
"29","1","2",-8.97965213011869,"nonmatch",10,-3.89981336952133,"nonmatch"
"30","1","2",-9.40281448299071,"nonmatch",10,-4.08359044432284,"nonmatch"
"31","1","2",-11.1601102293526,"nonmatch",10,-4.84677429003985,"nonmatch"
"32","1","2",-10.2082047664635,"nonmatch",10,-4.43336700021358,"nonmatch"
"33","1","2",-11.0452798303246,"nonmatch",10,-4.79690408138725,"nonmatch"
"34","1","2",-9.27343814660852,"nonmatch",10,-4.0274030153432,"nonmatch"
"35","1","2",-6.19756164780068,"nonmatch",10,-2.69156682489506,"nonmatch"
"36","1","2",-9.1803868569951,"nonmatch",10,-3.98699135373011,"nonmatch"
"37","1","2",-5.34824670888563,"nonmatch",10,-2.32271403352625,"nonmatch"
"38","1","2",-7.86567194782613,"nonmatch",10,-3.41601792340209,"nonmatch"
"39","1","2",-9.09298994280421,"nonmatch",10,-3.94903535616163,"nonmatch"
"40","1","2",-5.02204895936667,"nonmatch",10,-2.18104815090091,"nonmatch"
"41","1","2",-8.24854058261572,"nonmatch",10,-3.58229565878504,"nonmatch"
"42","1","2",-9.41494770026932,"nonmatch",10,-4.08885983363468,"nonmatch"
"43","1","2",-8.40263930619662,"nonmatch",10,-3.64921988410456,"nonmatch"
"44","1","2",-7.36317101355329,"nonmatch",10,-3.19778454049617,"nonmatch"
"45","1","2",-4.56767305315389,"nonmatch",10,-1.98371520212291,"nonmatch"
"46","1","2",-9.42303748293572,"nonmatch",10,-4.09237318160649,"nonmatch"
"47","1","2",-8.84013957669246,"nonmatch",10,-3.83922383741208,"nonmatch"
"48","1","2",-7.48031370814852,"nonmatch",10,-3.24865896635415,"nonmatch"
"49","1","2",-10.4748750316122,"nonmatch",10,-4.54918042485534,"nonmatch"
"50","1","2",-10.1775952356783,"nonmatch",10,-4.4200734498999,"nonmatch"
"51","1","2",-9.65652214177732,"nonmatch",10,-4.19377428055046,"nonmatch"
"52","1","2",-9.91512855327064,"nonmatch",10,-4.30608561804681,"nonmatch"
"53","1","2",-7.8626111002629,"nonmatch",10,-3.41468861419543,"nonmatch"
"54","1","2",-10.0408538769024,"nonmatch",10,-4.36068743233557,"nonmatch"
"55","1","2",-10.900826794544,"nonmatch",10,-4.73416892505359,"nonmatch"
"56","1","2",-11.6914400410471,"nonmatch",10,-5.07752789532948,"nonmatch"
"57","1","2",-11.2878334511996,"nonmatch",10,-4.90224378049892,"nonmatch"
"58","1","2",-7.04067369294417,"nonmatch",10,-3.05772573372704,"nonmatch"
"59","1","2",-9.32821387655339,"nonmatch",10,-4.05119181260048,"nonmatch"
"60","1","2",-10.1543077581585,"nonmatch",10,-4.4099598269156,"nonmatch"
"61","1","2",-8.80614493943858,"nonmatch",10,-3.82446015403842,"nonmatch"
"62","1","2",-9.30383356935511,"nonmatch",10,-4.04060357971716,"nonmatch"
"63","1","2",-10.2919468560635,"nonmatch",10,-4.46973572762988,"nonmatch"
"64","1","2",-9.71990318671846,"nonmatch",10,-4.22130031862566,"nonmatch"
"65","1","2",-11.4424278904472,"nonmatch",10,-4.96938329239707,"nonmatch"
"66","1","2",-9.15413431894237,"nonmatch",10,-3.97559002131785,"nonmatch"
"67","1","2",-8.7425488944949,"nonmatch",10,-3.79684074264851,"nonmatch"
"68","1","2",-8.51468259317926,"nonmatch",10,-3.69787966537542,"nonmatch"
"69","1","2",-6.6809082013239,"nonmatch",10,-2.90148156593715,"nonmatch"
"70","1","2",-7.43247540348092,"nonmatch",10,-3.22788305461341,"nonmatch"
"71","1","2",-9.82201092639686,"nonmatch",10,-4.2656451465276,"nonmatch"
"72","1","2",-11.7039830131902,"nonmatch",10,-5.08297523891791,"nonmatch"
"73","1","2",-10.5221713598823,"nonmatch",10,-4.56972095923731,"nonmatch"
"74","1","2",-11.1087088268569,"nonmatch",10,-4.82445094457388,"nonmatch"
"75","1","2",-11.0117650980295,"nonmatch",10,-4.78234881808902,"nonmatch"
"76","1","2",-11.2612037998353,"nonmatch",10,-4.8906786698564,"nonmatch"
"77","1","2",-8.40325440631953,"nonmatch",10,-3.64948701869376,"nonmatch"
"78","1","2",-11.8018587294772,"nonmatch",10,-5.12548212241366,"nonmatch"
"79","1","2",-11.5549645776216,"nonmatch",10,-5.01825735464858,"nonmatch"
"80","1","2",-10.8316290434409,"nonmatch",10,-4.70411672358937,"nonmatch"
"81","1","2",-11.8548342948055,"nonmatch",10,-5.14848911811146,"nonmatch"
"82","1","2",18.676322236408,"match",10,8.11102368951898,"match"
"83","1","2",13.4038400009279,"match",10,5.82121374871706,"match"
"84","1","2",10.0447533843933,"match",10,4.36238096692104,"match"
"85","1","2",6.32085055819276,"match",10,2.7451105183582,"match"
"86","1","2",9.84532585183499,"match",10,4.27577068999137,"match"
"87","1","2",9.0380384476729,"match",10,3.92517022505377,"match"
"88","1","2",13.3219227681907,"match",10,5.78563754656652,"match"
"89","1","2",6.7324482796612,"match",10,2.9238651375559,"match"
"90","1","2",12.4993845957113,"match",10,5.42841375710395,"match"
"91","1","2",21.4157468082011,"match",10,9.3007406646389,"match"
"92","1","2",-9.9438130817043,"nonmatch",10,-4.31854315046154,"nonmatch"
"93","1","2",-5.20489485680039,"nonmatch",10,-2.26045711519503,"nonmatch"
"94","1","2",-10.4586312431381,"nonmatch",10,-4.54212583715582,"nonmatch"
"95","1","2",-9.50731449224708,"nonmatch",10,-4.12897422170172,"nonmatch"
"96","1","2",-11.5570608638799,"nonmatch",10,-5.01916776020308,"nonmatch"
