"","model","k","classes","match","df","logodds","matching"
"75","1","2",-12.9769450475878,"nonmatch",30,-5.63581562612909,"nonmatch"
"76","1","2",-13.342506899446,"nonmatch",30,-5.79457712118545,"nonmatch"
"77","1","2",-11.8890813241855,"nonmatch",30,-5.16336241399275,"nonmatch"
"78","1","2",-14.7269284035937,"nonmatch",30,-6.39582374106501,"nonmatch"
"79","1","2",-13.7210342225705,"nonmatch",30,-5.95896944886806,"nonmatch"
"80","1","2",-14.0735464429545,"nonmatch",30,-6.11206356098428,"nonmatch"
"81","1","2",-14.3278702316772,"nonmatch",30,-6.22251497904326,"nonmatch"
"82","1","2",34.8604057318553,"match",30,15.1396818462532,"match"
"83","1","2",24.317452392539,"match",30,10.5609353880247,"match"
"84","1","2",18.1916166462265,"match",30,7.9005187263555,"match"
"85","1","2",11.5650119743485,"match",30,5.02262088360459,"match"
"86","1","2",18.3019815597788,"match",30,7.94844959930699,"match"
"87","1","2",16.948926446645,"match",30,7.360825229962,"match"
"88","1","2",24.8742961539599,"match",30,10.8027695608921,"match"
"89","1","2",12.1206501732819,"match",30,5.26393148733603,"match"
"90","1","2",23.2577109175629,"match",30,10.1006955131986,"match"
"91","1","2",41.455336894945,"match",30,18.0038240589149,"match"
"92","1","2",-11.7901360183517,"nonmatch",30,-5.12039101365894,"nonmatch"
"93","1","2",-6.26343363770303,"nonmatch",30,-2.72017466662164,"nonmatch"
"94","1","2",-12.571234771934,"nonmatch",30,-5.45961789216122,"nonmatch"
"95","1","2",-11.2089645787083,"nonmatch",30,-4.86799146438201,"nonmatch"
"96","1","2",-14.5665149620584,"nonmatch",30,-6.3261570685831,"nonmatch"
"97","1","2",-12.5427715250631,"nonmatch",30,-5.44725646110813,"nonmatch"
"98","1","2",-11.3629458914693,"nonmatch",30,-4.93486469883034,"nonmatch"
"99","1","2",-10.6261277252273,"nonmatch",30,-4.61486863506538,"nonmatch"
"100","1","2",-11.802613947603,"nonmatch",30,-5.12581010947832,"nonmatch"
"101","1","2",-12.9907446944353,"nonmatch",30,-5.64180873660718,"nonmatch"
"102","1","2",-12.6357913988208,"nonmatch",30,-5.48765447898846,"nonmatch"
"103","1","2",-12.3826134005146,"nonmatch",30,-5.37770067138476,"nonmatch"
"104","1","2",-11.7483275056581,"nonmatch",30,-5.10223380729949,"nonmatch"
"105","1","2",-13.7601892894357,"nonmatch",30,-5.97597427834616,"nonmatch"
"106","1","2",-13.1519203618269,"nonmatch",30,-5.71180643957245,"nonmatch"
"107","1","2",-6.16517573694329,"nonmatch",30,-2.67750180251828,"nonmatch"
"108","1","2",-13.6935670650553,"nonmatch",30,-5.94704061392562,"nonmatch"
"109","1","2",-11.2016044362279,"nonmatch",30,-4.86479499511676,"nonmatch"
"110","1","2",-4.594187006368,"nonmatch",30,-1.99523006569724,"nonmatch"
"111","1","2",-12.0784494478634,"nonmatch",30,-5.24560394515447,"nonmatch"
"112","1","2",-9.4466213589309,"nonmatch",30,-4.10261552881309,"nonmatch"
"113","1","2",-10.5517120885577,"nonmatch",30,-4.58255033469243,"nonmatch"
"114","1","2",-13.9510499894759,"nonmatch",30,-6.05886402718582,"nonmatch"
"115","1","2",-8.79750403455079,"nonmatch",30,-3.820707456727,"nonmatch"
"116","1","2",-12.534239350773,"nonmatch",30,-5.44355098489532,"nonmatch"
"117","1","2",-11.7065149084048,"nonmatch",30,-5.08407482703836,"nonmatch"
"118","1","2",-9.45183532525912,"nonmatch",30,-4.10487992561826,"nonmatch"
"119","1","2",-12.0584629447391,"nonmatch",30,-5.23692391713502,"nonmatch"
"120","1","2",-11.058255876493,"nonmatch",30,-4.80253950663511,"nonmatch"
"121","1","2",-9.63449458522891,"nonmatch",30,-4.18420783429167,"nonmatch"
"122","1","2",-5.44553940672056,"nonmatch",30,-2.36496771532544,"nonmatch"
"123","1","2",-10.11194986566,"nonmatch",30,-4.39156402793847,"nonmatch"
"124","1","2",-10.6654970229621,"nonmatch",30,-4.63196650382802,"nonmatch"
"125","1","2",-11.3150480931803,"nonmatch",30,-4.91406294933813,"nonmatch"
"126","1","2",-11.8919172724525,"nonmatch",30,-5.16459405067609,"nonmatch"
"127","1","2",-4.83156485256279,"nonmatch",30,-2.09832195442572,"nonmatch"
"128","1","2",-10.5683802711215,"nonmatch",30,-4.58978923440328,"nonmatch"
"129","1","2",-9.03620773430884,"nonmatch",30,-3.92437515634181,"nonmatch"
"130","1","2",-13.0215227157399,"nonmatch",30,-5.65517546142368,"nonmatch"
"131","1","2",-5.68993958766998,"nonmatch",30,-2.47110936528794,"nonmatch"
"132","1","2",-13.3252030648161,"nonmatch",30,-5.78706216128993,"nonmatch"
"133","1","2",-13.0322841330117,"nonmatch",30,-5.65984908556228,"nonmatch"
"134","1","2",-11.1011399816299,"nonmatch",30,-4.82116383685743,"nonmatch"
"135","1","2",-12.1139373348714,"nonmatch",30,-5.26101613865644,"nonmatch"
"136","1","2",-10.4195391387797,"nonmatch",30,-4.52514835194699,"nonmatch"
"137","1","2",-14.0653548979586,"nonmatch",30,-6.1085060181943,"nonmatch"
"138","1","2",-12.5528891076067,"nonmatch",30,-5.45165047137704,"nonmatch"
"139","1","2",-13.4868718719922,"nonmatch",30,-5.85727403214239,"nonmatch"
"140","1","2",-11.9873790539791,"nonmatch",30,-5.20605257562576,"nonmatch"
"141","1","2",-12.8319139129197,"nonmatch",30,-5.57282940463857,"nonmatch"
"142","1","2",-6.29299340177673,"nonmatch",30,-2.73301230904521,"nonmatch"
"143","1","2",-12.436345254358,"nonmatch",30,-5.40103611901135,"nonmatch"
"144","1","2",-13.5390123387835,"nonmatch",30,-5.87991834915372,"nonmatch"
"145","1","2",-14.348492646974,"nonmatch",30,-6.23147118021021,"nonmatch"
"146","1","2",-12.1018478348602,"nonmatch",30,-5.25576573551258,"nonmatch"
"147","1","2",-13.2653358738447,"nonmatch",30,-5.76106217060399,"nonmatch"
"148","1","2",-11.4757272359876,"nonmatch",30,-4.98384501441625,"nonmatch"
"149","1","2",-12.4892215489364,"nonmatch",30,-5.42400000197025,"nonmatch"
"150","1","2",-13.5250577828979,"nonmatch",30,-5.87385796253518,"nonmatch"
"151","1","2",-11.4350289838102,"nonmatch",30,-4.96616998807253,"nonmatch"
"152","1","2",-13.248878211481,"nonmatch",30,-5.7539146986544,"nonmatch"
"153","1","2",-13.4806313133345,"nonmatch",30,-5.85456379195337,"nonmatch"
"154","1","2",-11.2573615757382,"nonmatch",30,-4.88901001313279,"nonmatch"
"155","1","2",-9.37192287912828,"nonmatch",30,-4.07017439122825,"nonmatch"
"156","1","2",-10.5772906969974,"nonmatch",30,-4.59365898319256,"nonmatch"
"157","1","2",-11.5532062993059,"nonmatch",30,-5.01749374407844,"nonmatch"
"158","1","2",-14.2214537150859,"nonmatch",30,-6.17629887310432,"nonmatch"
"159","1","2",-12.1990673928099,"nonmatch",30,-5.29798765306322,"nonmatch"
"160","1","2",-12.2976943755216,"nonmatch",30,-5.34082080742167,"nonmatch"
"161","1","2",-12.6618771263832,"nonmatch",30,-5.49898336652521,"nonmatch"
"162","1","2",-10.5468574077953,"nonmatch",30,-4.58044197362595,"nonmatch"
"163","1","2",-13.3973627582205,"nonmatch",30,-5.81840071795127,"nonmatch"
"164","1","2",-12.4704337528984,"nonmatch",30,-5.41584056582385,"nonmatch"
"165","1","2",-13.6971692774946,"nonmatch",30,-5.94860503491064,"nonmatch"
"166","1","2",-11.7670134177004,"nonmatch",30,-5.11034899578883,"nonmatch"
"167","1","2",-14.2613818027642,"nonmatch",30,-6.19363942125595,"nonmatch"
"168","1","2",-11.7388318996,"nonmatch",30,-5.09810991798614,"nonmatch"
"169","1","2",-13.239433265642,"nonmatch",30,-5.74981281079469,"nonmatch"
"170","1","2",-12.9508432181052,"nonmatch",30,-5.62447974561724,"nonmatch"
"171","1","2",-12.2245185486311,"nonmatch",30,-5.30904094959444,"nonmatch"
"172","1","2",-11.4212923962606,"nonmatch",30,-4.96020426389957,"nonmatch"
"173","1","2",-11.3132975266006,"nonmatch",30,-4.91330268793237,"nonmatch"
"174","1","2",-7.96440235903769,"nonmatch",30,-3.45889599618731,"nonmatch"
"175","1","2",-11.1154153525791,"nonmatch",30,-4.8273635516878,"nonmatch"
"176","1","2",-9.87749098544386,"nonmatch",30,-4.28973983002738,"nonmatch"
"177","1","2",-10.6228306820214,"nonmatch",30,-4.61343674739443,"nonmatch"
"178","1","2",-13.9892310528054,"nonmatch",30,-6.07544585230302,"nonmatch"
"179","1","2",-12.4266514967705,"nonmatch",30,-5.39682617358219,"nonmatch"
"180","1","2",-12.0979323230717,"nonmatch",30,-5.25406525034902,"nonmatch"
"181","1","2",-12.911953474513,"nonmatch",30,-5.60759014457251,"nonmatch"
"182","1","2",35.4964342642283,"match",30,15.4159055281959,"match"
"183","1","2",18.1652325883936,"match",30,7.88906027562847,"match"
"184","1","2",31.3913212286043,"match",30,13.6330775892352,"match"
"185","1","2",44.3274835998233,"match",30,19.2511815240601,"match"
"186","1","2",39.0050130950291,"match",30,16.9396619537352,"match"
"187","1","2",38.2261371559152,"match",30,16.6014004312909,"match"
"188","1","2",44.4282260765947,"match",30,19.2949334258153,"match"
"189","1","2",28.7768919240368,"match",30,12.4976453689354,"match"
"190","1","2",35.6883682429828,"match",30,15.4992613960587,"match"
"191","1","2",25.7494239534244,"match",30,11.1828327351596,"match"
"192","1","2",-10.9175755326786,"nonmatch",30,-4.74144280960427,"nonmatch"
"193","1","2",-13.5518223751455,"nonmatch",30,-5.88548167725871,"nonmatch"
"194","1","2",-13.3975674647446,"nonmatch",30,-5.81848962086512,"nonmatch"
"195","1","2",-13.2675238086069,"nonmatch",30,-5.76201237859799,"nonmatch"
"196","1","2",-13.939646578615,"nonmatch",30,-6.05391158877405,"nonmatch"
"197","1","2",-11.8211972334115,"nonmatch",30,-5.1338807279606,"nonmatch"
"198","1","2",-13.0683139550098,"nonmatch",30,-5.67549663844003,"nonmatch"
"199","1","2",-13.0741381987458,"nonmatch",30,-5.67802607535583,"nonmatch"
"200","1","2",-11.2695366758731,"nonmatch",30,-4.894297591938,"nonmatch"
"201","1","2",-13.2178326266265,"nonmatch",30,-5.74043177246467,"nonmatch"
"202","1","2",-13.6879345022002,"nonmatch",30,-5.9445944229587,"nonmatch"
"203","1","2",-14.5271655924112,"nonmatch",30,-6.30906785447898,"nonmatch"
"204","1","2",-12.6621394367731,"nonmatch",30,-5.49909728648012,"nonmatch"
"205","1","2",-12.9468983144075,"nonmatch",30,-5.62276649570971,"nonmatch"
"206","1","2",-13.9441756442526,"nonmatch",30,-6.05587853698862,"nonmatch"
"207","1","2",-13.0883957437444,"nonmatch",30,-5.68421804847419,"nonmatch"
"208","1","2",-12.4827893302621,"nonmatch",30,-5.42120652489363,"nonmatch"
"209","1","2",-13.1627592802236,"nonmatch",30,-5.71651372202191,"nonmatch"
"210","1","2",-13.4121342936481,"nonmatch",30,-5.82481591427675,"nonmatch"
"211","1","2",-13.6445820691653,"nonmatch",30,-5.92576670051454,"nonmatch"
"212","1","2",-11.2473496002611,"nonmatch",30,-4.88466186743014,"nonmatch"
"213","1","2",-11.0740980937,"nonmatch",30,-4.80941969414924,"nonmatch"
"214","1","2",-11.3865299086436,"nonmatch",30,-4.94510710735026,"nonmatch"
"215","1","2",-13.7022077223967,"nonmatch",30,-5.95079320372899,"nonmatch"
"216","1","2",-10.4627890277529,"nonmatch",30,-4.54393154007098,"nonmatch"
"217","1","2",-13.7923927769549,"nonmatch",30,-5.9899600752738,"nonmatch"
"218","1","2",-14.2480470758247,"nonmatch",30,-6.18784822292844,"nonmatch"
"219","1","2",-13.5004050859806,"nonmatch",30,-5.86315143229997,"nonmatch"
"220","1","2",-14.5447624782733,"nonmatch",30,-6.31671008490755,"nonmatch"
"221","1","2",-12.2934014040993,"nonmatch",30,-5.33895639362202,"nonmatch"
"222","1","2",-11.3004395167646,"nonmatch",30,-4.90771852521233,"nonmatch"
"223","1","2",-11.7964901001341,"nonmatch",30,-5.12315055631456,"nonmatch"
"224","1","2",-9.16395053291616,"nonmatch",30,-3.97985314887985,"nonmatch"
"225","1","2",-13.8304656935046,"nonmatch",30,-6.00649493284126,"nonmatch"
"226","1","2",-13.825804564102,"nonmatch",30,-6.00447063006227,"nonmatch"
"227","1","2",-14.1377373504281,"nonmatch",30,-6.13994131788843,"nonmatch"
"228","1","2",-13.0195454274593,"nonmatch",30,-5.65431673603431,"nonmatch"
"229","1","2",-12.277538281867,"nonmatch",30,-5.33206712717079,"nonmatch"
"230","1","2",-11.72782913081,"nonmatch",30,-5.09333147621498,"nonmatch"
"231","1","2",-11.2958235163581,"nonmatch",30,-4.9057138217073,"nonmatch"
"232","1","2",-11.9407411349168,"nonmatch",30,-5.18579798472953,"nonmatch"
"233","1","2",-10.4849420345884,"nonmatch",30,-4.55355246869721,"nonmatch"
"234","1","2",-13.4334438059546,"nonmatch",30,-5.83407051788351,"nonmatch"
"235","1","2",-13.5996156464474,"nonmatch",30,-5.90623803125725,"nonmatch"
"236","1","2",-14.6570265047767,"nonmatch",30,-6.36546573213425,"nonmatch"
"237","1","2",-14.0792658982783,"nonmatch",30,-6.11454748887089,"nonmatch"
"238","1","2",-12.84678820348,"nonmatch",30,-5.57928922695116,"nonmatch"
"239","1","2",-10.9102391968094,"nonmatch",30,-4.73825667941888,"nonmatch"
"240","1","2",-13.5493099574864,"nonmatch",30,-5.88439054813313,"nonmatch"
"241","1","2",-13.1002831391536,"nonmatch",30,-5.68938067870461,"nonmatch"
"242","1","2",-12.8260469555347,"nonmatch",30,-5.57028141742073,"nonmatch"
"243","1","2",-11.511159335723,"nonmatch",30,-4.99923297981359,"nonmatch"
"244","1","2",-13.1745990065658,"nonmatch",30,-5.72165564983958,"nonmatch"
"245","1","2",-12.7672844600224,"nonmatch",30,-5.54476118987687,"nonmatch"
"246","1","2",-12.1837588541944,"nonmatch",30,-5.29133923921652,"nonmatch"
"247","1","2",-13.8277782435616,"nonmatch",30,-6.00532778816066,"nonmatch"
"248","1","2",-12.5302127860145,"nonmatch",30,-5.44180227003968,"nonmatch"
"249","1","2",-9.56151844199898,"nonmatch",30,-4.15251469797633,"nonmatch"
"250","1","2",-10.8555709808368,"nonmatch",30,-4.71451457488648,"nonmatch"
"251","1","2",-11.7435414551244,"nonmatch",30,-5.1001552519626,"nonmatch"
"252","1","2",-13.6764630375859,"nonmatch",30,-5.93961242917733,"nonmatch"
"253","1","2",-14.207366997752,"nonmatch",30,-6.17018108949807,"nonmatch"
"254","1","2",-13.3197801238075,"nonmatch",30,-5.78470700793423,"nonmatch"
"255","1","2",-13.1036112100684,"nonmatch",30,-5.69082604153828,"nonmatch"
"256","1","2",-11.0589106380116,"nonmatch",30,-4.8028238659496,"nonmatch"
"257","1","2",-10.2379058758326,"nonmatch",30,-4.44626602811898,"nonmatch"
"258","1","2",-14.1760912725492,"nonmatch",30,-6.15659821462495,"nonmatch"
"259","1","2",-13.5720427057192,"nonmatch",30,-5.89426325524914,"nonmatch"
"260","1","2",-9.46726510327609,"nonmatch",30,-4.11158099306803,"nonmatch"
"261","1","2",-13.1655991200426,"nonmatch",30,-5.71774704878479,"nonmatch"
"262","1","2",-12.7648827854879,"nonmatch",30,-5.54371815587919,"nonmatch"
"263","1","2",-14.3415172873677,"nonmatch",30,-6.2284418200239,"nonmatch"
"264","1","2",-13.2599525789178,"nonmatch",30,-5.75872423532279,"nonmatch"
"265","1","2",-12.8756625108378,"nonmatch",30,-5.59182917930542,"nonmatch"
"266","1","2",-13.3720802220265,"nonmatch",30,-5.80742065199371,"nonmatch"
"267","1","2",-14.3860797353602,"nonmatch",30,-6.24779504528713,"nonmatch"
"268","1","2",-13.0504508925525,"nonmatch",30,-5.66773880898491,"nonmatch"
"269","1","2",-13.8558142301551,"nonmatch",30,-6.0175036624329,"nonmatch"
"270","1","2",-14.5776709881901,"nonmatch",30,-6.33100206917208,"nonmatch"
"271","1","2",-13.2446215410963,"nonmatch",30,-5.75206605019505,"nonmatch"
"272","1","2",-13.7244904022889,"nonmatch",30,-5.9604704486482,"nonmatch"
"273","1","2",-12.0366947110729,"nonmatch",30,-5.22747009337303,"nonmatch"
"274","1","2",-12.9613087344859,"nonmatch",30,-5.62902486163166,"nonmatch"
"275","1","2",-14.2599048545619,"nonmatch",30,-6.19299799080162,"nonmatch"
"276","1","2",-13.0910458529278,"nonmatch",30,-5.685368976269,"nonmatch"
"277","1","2",-13.7498565288904,"nonmatch",30,-5.97148681745851,"nonmatch"
"278","1","2",-14.243862116337,"nonmatch",30,-6.18603071811592,"nonmatch"
"279","1","2",-12.1816911792349,"nonmatch",30,-5.29044125939123,"nonmatch"
"280","1","2",-13.7595315822875,"nonmatch",30,-5.975688639761,"nonmatch"
"281","1","2",-12.4324211474471,"nonmatch",30,-5.39933190103356,"nonmatch"
"282","1","2",31.3310440887685,"match",30,13.6068995600197,"match"
"283","1","2",34.7893256062179,"match",30,15.108812139916,"match"
"284","1","2",23.1182329991944,"match",30,10.0401210229038,"match"
"285","1","2",32.8150711245621,"match",30,14.25140431266,"match"
"286","1","2",22.4784499164249,"match",30,9.76226676044194,"match"
"287","1","2",41.9902306104081,"match",30,18.2361254479453,"match"
"288","1","2",32.883648792788,"match",30,14.2811872155524,"match"
"289","1","2",23.1857585639179,"match",30,10.0694470030506,"match"
"290","1","2",43.8042586194245,"match",30,19.023947802279,"match"
"291","1","2",-13.1089422921397,"nonmatch",30,-5.69314130106445,"nonmatch"
"292","1","2",-12.0942030154517,"nonmatch",30,-5.25244563262835,"nonmatch"
"293","1","2",-13.5245437534946,"nonmatch",30,-5.87363472240181,"nonmatch"
"294","1","2",-12.2485853696025,"nonmatch",30,-5.31949303713925,"nonmatch"
"295","1","2",-13.0632101803191,"nonmatch",30,-5.67328009725498,"nonmatch"
"296","1","2",-13.2025058059098,"nonmatch",30,-5.73377541880226,"nonmatch"
"297","1","2",-11.3365711615146,"nonmatch",30,-4.92341029914932,"nonmatch"
"298","1","2",-13.0534776871218,"nonmatch",30,-5.66905332916423,"nonmatch"
"299","1","2",-13.9498456748752,"nonmatch",30,-6.05834100000023,"nonmatch"
"300","1","2",-13.423926679113,"nonmatch",30,-5.82993728221261,"nonmatch"
"301","1","2",-9.46949903570154,"nonmatch",30,-4.11255117759334,"nonmatch"
"302","1","2",-10.2709296943599,"nonmatch",30,-4.46060809027678,"nonmatch"
"303","1","2",-9.33011766290821,"nonmatch",30,-4.0520186165091,"nonmatch"
"304","1","2",-13.5275922391174,"nonmatch",30,-5.87495866288594,"nonmatch"
"305","1","2",-9.58173097486064,"nonmatch",30,-4.16129288946344,"nonmatch"
"306","1","2",-8.94697463201249,"nonmatch",30,-3.8856217124114,"nonmatch"
"307","1","2",-12.2608125637085,"nonmatch",30,-5.32480324006865,"nonmatch"
"308","1","2",-14.2377765685633,"nonmatch",30,-6.18338779829844,"nonmatch"
"309","1","2",-12.709547967014,"nonmatch",30,-5.51968654955888,"nonmatch"
"310","1","2",-12.4683852579957,"nonmatch",30,-5.41495091579138,"nonmatch"
"311","1","2",-12.5409069607906,"nonmatch",30,-5.44644669113344,"nonmatch"
"312","1","2",-13.6345554785074,"nonmatch",30,-5.92141220751952,"nonmatch"
"313","1","2",-11.5118602389984,"nonmatch",30,-4.99953737823843,"nonmatch"
"314","1","2",-10.1717061729249,"nonmatch",30,-4.41751586244252,"nonmatch"
"315","1","2",-11.6215951979828,"nonmatch",30,-5.04719466539724,"nonmatch"
"316","1","2",-9.12354893184819,"nonmatch",30,-3.96230695647598,"nonmatch"
"317","1","2",-13.9384150214496,"nonmatch",30,-6.05337673029294,"nonmatch"
"318","1","2",-11.9269096311161,"nonmatch",30,-5.17979103895246,"nonmatch"
"319","1","2",-10.6334604277562,"nonmatch",30,-4.61805318731109,"nonmatch"
"320","1","2",-12.3538412984888,"nonmatch",30,-5.36520510624217,"nonmatch"
"321","1","2",-10.474031986849,"nonmatch",30,-4.54881429516667,"nonmatch"
"322","1","2",-9.22629383108504,"nonmatch",30,-4.00692849925824,"nonmatch"
"323","1","2",-13.3031898074185,"nonmatch",30,-5.77750192507342,"nonmatch"
"324","1","2",-8.12747433336404,"nonmatch",30,-3.52971725479031,"nonmatch"
"325","1","2",-12.2403741622001,"nonmatch",30,-5.31592695507462,"nonmatch"
"326","1","2",-11.7775688526603,"nonmatch",30,-5.11493316294598,"nonmatch"
"327","1","2",-13.7618612455893,"nonmatch",30,-5.97670039967765,"nonmatch"
"328","1","2",-13.7950969632282,"nonmatch",30,-5.99113448845031,"nonmatch"
"329","1","2",-7.96142023887375,"nonmatch",30,-3.45760087785574,"nonmatch"
"330","1","2",-11.3362825437005,"nonmatch",30,-4.92328495402529,"nonmatch"
"331","1","2",-13.2171760333613,"nonmatch",30,-5.74014661763274,"nonmatch"
"332","1","2",-9.7586058549352,"nonmatch",30,-4.23810867386712,"nonmatch"
"333","1","2",-12.3424694401949,"nonmatch",30,-5.36026637093618,"nonmatch"
"334","1","2",-9.76615154300818,"nonmatch",30,-4.24138572455938,"nonmatch"
"335","1","2",-14.0314779651502,"nonmatch",30,-6.09379345321182,"nonmatch"
"336","1","2",-13.6626496346681,"nonmatch",30,-5.93361334451384,"nonmatch"
"337","1","2",-14.3856240596142,"nonmatch",30,-6.24759714782509,"nonmatch"
"338","1","2",-10.2015939349907,"nonmatch",30,-4.43049595258415,"nonmatch"
"339","1","2",-12.5979999394901,"nonmatch",30,-5.47124185673804,"nonmatch"
"340","1","2",-11.5475283271298,"nonmatch",30,-5.01502783209396,"nonmatch"
"341","1","2",-13.8427449318207,"nonmatch",30,-6.01182773828393,"nonmatch"
"342","1","2",-12.5517891937807,"nonmatch",30,-5.45117278487183,"nonmatch"
