"","model","k","classes","match","df","logodds","matching"
"164","1","2",-11.0886296654997,"nonmatch",15,-4.8157306755952,"nonmatch"
"165","1","2",-11.707111265938,"nonmatch",15,-5.08433382182427,"nonmatch"
"166","1","2",-10.5668421528822,"nonmatch",15,-4.58912123813943,"nonmatch"
"167","1","2",-12.5883993721514,"nonmatch",15,-5.46707238331972,"nonmatch"
"168","1","2",-10.1527231325871,"nonmatch",15,-4.40927163277407,"nonmatch"
"169","1","2",-11.5094182831917,"nonmatch",15,-4.99847685030654,"nonmatch"
"170","1","2",-11.7206264631825,"nonmatch",15,-5.09020339740937,"nonmatch"
"171","1","2",-10.9415758860686,"nonmatch",15,-4.75186603064526,"nonmatch"
"172","1","2",-10.2706982338266,"nonmatch",15,-4.46050756824438,"nonmatch"
"173","1","2",-10.2488992432771,"nonmatch",15,-4.45104038693768,"nonmatch"
"174","1","2",-7.06050858739041,"nonmatch",15,-3.06633991893418,"nonmatch"
"175","1","2",-10.0717621952653,"nonmatch",15,-4.37411074444552,"nonmatch"
"176","1","2",-8.87591503958779,"nonmatch",15,-3.85476092353506,"nonmatch"
"177","1","2",-9.54212641370162,"nonmatch",15,-4.14409284709388,"nonmatch"
"178","1","2",-12.134475838485,"nonmatch",15,-5.26993589744236,"nonmatch"
"179","1","2",-10.9567539021091,"nonmatch",15,-4.75845775925791,"nonmatch"
"180","1","2",-10.716245747777,"nonmatch",15,-4.65400639497875,"nonmatch"
"181","1","2",-11.6931737841558,"nonmatch",15,-5.07828085039461,"nonmatch"
"182","1","2",24.1557641334321,"match",15,10.4907150693061,"match"
"183","1","2",12.7555488763415,"match",15,5.53966449064234,"match"
"184","1","2",21.5008257450997,"match",15,9.33768997746018,"match"
"185","1","2",28.3649241480591,"match",15,12.3187300371064,"match"
"186","1","2",26.0654955891994,"match",15,11.3201009024628,"match"
"187","1","2",25.7089507152201,"match",15,11.1652554311427,"match"
"188","1","2",27.8218848032663,"match",15,12.0828910462065,"match"
"189","1","2",19.8778138661458,"match",15,8.63282487436706,"match"
"190","1","2",24.3639305627213,"match",15,10.5811206008639,"match"
"191","1","2",17.6309832246475,"match",15,7.65703872499319,"match"
"192","1","2",-9.3331599533163,"nonmatch",15,-4.05333986644568,"nonmatch"
"193","1","2",-12.1300414895963,"nonmatch",15,-5.26801008418919,"nonmatch"
"194","1","2",-11.6275278606598,"nonmatch",15,-5.04977118806086,"nonmatch"
"195","1","2",-11.4661726122571,"nonmatch",15,-4.97969549405344,"nonmatch"
"196","1","2",-12.2940702280151,"nonmatch",15,-5.33924686015802,"nonmatch"
"197","1","2",-10.1010712515333,"nonmatch",15,-4.38683950585249,"nonmatch"
"198","1","2",-11.3852850182458,"nonmatch",15,-4.94456645831991,"nonmatch"
"199","1","2",-11.1910465856873,"nonmatch",15,-4.86020977888621,"nonmatch"
"200","1","2",-9.94026486284371,"nonmatch",15,-4.31700217858981,"nonmatch"
"201","1","2",-11.5741617274243,"nonmatch",15,-5.0265945708762,"nonmatch"
"202","1","2",-11.8393224621464,"nonmatch",15,-5.14175241478339,"nonmatch"
"203","1","2",-12.3358928525671,"nonmatch",15,-5.35741019521965,"nonmatch"
"204","1","2",-10.3458388942004,"nonmatch",15,-4.49314074241126,"nonmatch"
"205","1","2",-11.0702235988336,"nonmatch",15,-4.80773702240858,"nonmatch"
"206","1","2",-12.2809437876948,"nonmatch",15,-5.33354611955988,"nonmatch"
"207","1","2",-11.8245035666622,"nonmatch",15,-5.13531665024671,"nonmatch"
"208","1","2",-10.7979512977985,"nonmatch",15,-4.68949066449394,"nonmatch"
"209","1","2",-11.7962245023395,"nonmatch",15,-5.12303520865797,"nonmatch"
"210","1","2",-11.8013357860151,"nonmatch",15,-5.12525501095372,"nonmatch"
"211","1","2",-12.1361238761154,"nonmatch",15,-5.27065163109122,"nonmatch"
"212","1","2",-10.0389349777406,"nonmatch",15,-4.35985406501827,"nonmatch"
"213","1","2",-9.85748427937923,"nonmatch",15,-4.28105102798245,"nonmatch"
"214","1","2",-10.0948854353638,"nonmatch",15,-4.38415304002402,"nonmatch"
"215","1","2",-12.2926703636576,"nonmatch",15,-5.33863890679214,"nonmatch"
"216","1","2",-9.18309469974657,"nonmatch",15,-3.98816735489494,"nonmatch"
"217","1","2",-12.4087453040973,"nonmatch",15,-5.38904961291235,"nonmatch"
"218","1","2",-12.2903851475386,"nonmatch",15,-5.33764645004168,"nonmatch"
"219","1","2",-11.6213689683226,"nonmatch",15,-5.04709641510421,"nonmatch"
"220","1","2",-12.6541981206276,"nonmatch",15,-5.49564841669908,"nonmatch"
"221","1","2",-11.0415605653652,"nonmatch",15,-4.79528882513867,"nonmatch"
"222","1","2",-9.82441939201289,"nonmatch",15,-4.2666911298545,"nonmatch"
"223","1","2",-10.3314106106682,"nonmatch",15,-4.48687461848991,"nonmatch"
"224","1","2",-8.27700572661855,"nonmatch",15,-3.59465791375205,"nonmatch"
"225","1","2",-11.9140924464763,"nonmatch",15,-5.17422460638988,"nonmatch"
"226","1","2",-11.752893042709,"nonmatch",15,-5.10421659484762,"nonmatch"
"227","1","2",-11.9978947330118,"nonmatch",15,-5.21061947700311,"nonmatch"
"228","1","2",-11.2680882139553,"nonmatch",15,-4.89366853291987,"nonmatch"
"229","1","2",-10.3547633487837,"nonmatch",15,-4.49701658379079,"nonmatch"
"230","1","2",-10.4670552848288,"nonmatch",15,-4.5457843519774,"nonmatch"
"231","1","2",-9.88303395151174,"nonmatch",15,-4.29214710960404,"nonmatch"
"232","1","2",-9.82253839749553,"nonmatch",15,-4.26587422431512,"nonmatch"
"233","1","2",-8.98366365122538,"nonmatch",15,-3.901555551002,"nonmatch"
"234","1","2",-11.5319198969812,"nonmatch",15,-5.00824917700926,"nonmatch"
"235","1","2",-11.0410970854749,"nonmatch",15,-4.79508753837983,"nonmatch"
"236","1","2",-12.7251682015579,"nonmatch",15,-5.52647033122731,"nonmatch"
"237","1","2",-12.3966595900348,"nonmatch",15,-5.38380085398512,"nonmatch"
"238","1","2",-11.2132920010448,"nonmatch",15,-4.86987084002362,"nonmatch"
"239","1","2",-9.68350904990304,"nonmatch",15,-4.20549454583309,"nonmatch"
"240","1","2",-11.8608636576424,"nonmatch",15,-5.15110763712091,"nonmatch"
"241","1","2",-10.8079020319059,"nonmatch",15,-4.69381221340767,"nonmatch"
"242","1","2",-11.4630540180759,"nonmatch",15,-4.97834110580928,"nonmatch"
"243","1","2",-10.416775642424,"nonmatch",15,-4.52394818072895,"nonmatch"
"244","1","2",-11.8237579339076,"nonmatch",15,-5.13499282605585,"nonmatch"
"245","1","2",-11.0368149755972,"nonmatch",15,-4.79322784168903,"nonmatch"
"246","1","2",-10.5129008967284,"nonmatch",15,-4.56569484824488,"nonmatch"
"247","1","2",-12.3123951603704,"nonmatch",15,-5.34720527716117,"nonmatch"
"248","1","2",-11.3297828487671,"nonmatch",15,-4.92046217238165,"nonmatch"
"249","1","2",-8.5965754694349,"nonmatch",15,-3.73344528964044,"nonmatch"
"250","1","2",-9.40492371420645,"nonmatch",15,-4.0845064718009,"nonmatch"
"251","1","2",-10.4585813491993,"nonmatch",15,-4.54210416849351,"nonmatch"
"252","1","2",-12.1105609677054,"nonmatch",15,-5.25954980102737,"nonmatch"
"253","1","2",-12.3127662253627,"nonmatch",15,-5.34736642863975,"nonmatch"
"254","1","2",-11.9521152909523,"nonmatch",15,-5.19073771793206,"nonmatch"
"255","1","2",-11.2730022920976,"nonmatch",15,-4.89580268994071,"nonmatch"
"256","1","2",-9.91211582303567,"nonmatch",15,-4.3047772059303,"nonmatch"
"257","1","2",-9.22758598111515,"nonmatch",15,-4.00748967288611,"nonmatch"
"258","1","2",-12.4355207430048,"nonmatch",15,-5.40067803828042,"nonmatch"
"259","1","2",-11.6260223849362,"nonmatch",15,-5.04911736826146,"nonmatch"
"260","1","2",-8.34211861439845,"nonmatch",15,-3.62293608161565,"nonmatch"
"261","1","2",-11.8376890198705,"nonmatch",15,-5.14104301981646,"nonmatch"
"262","1","2",-11.5543314290467,"nonmatch",15,-5.0179823817163,"nonmatch"
"263","1","2",-12.4047101040235,"nonmatch",15,-5.3872971477869,"nonmatch"
"264","1","2",-11.3587210452071,"nonmatch",15,-4.93302987141178,"nonmatch"
"265","1","2",-11.1631307885436,"nonmatch",15,-4.84808610222879,"nonmatch"
"266","1","2",-11.8235163499291,"nonmatch",15,-5.1348879074671,"nonmatch"
"267","1","2",-12.3188475017616,"nonmatch",15,-5.35000749342274,"nonmatch"
"268","1","2",-10.3596022437392,"nonmatch",15,-4.49911808916849,"nonmatch"
"269","1","2",-12.340400207083,"nonmatch",15,-5.35936771441389,"nonmatch"
"270","1","2",-12.6923657204246,"nonmatch",15,-5.5122243946784,"nonmatch"
"271","1","2",-11.8253822468158,"nonmatch",15,-5.13569825618879,"nonmatch"
"272","1","2",-12.2630430381433,"nonmatch",15,-5.32577192280772,"nonmatch"
"273","1","2",-10.8587113177228,"nonmatch",15,-4.71587840586739,"nonmatch"
"274","1","2",-11.6998229333152,"nonmatch",15,-5.08116853918391,"nonmatch"
"275","1","2",-12.5423688023539,"nonmatch",15,-5.44708156085778,"nonmatch"
"276","1","2",-11.0381781489598,"nonmatch",15,-4.79381986035829,"nonmatch"
"277","1","2",-11.9994537793366,"nonmatch",15,-5.211296562219,"nonmatch"
"278","1","2",-12.5502244385455,"nonmatch",15,-5.45049322030764,"nonmatch"
"279","1","2",-11.0344838653437,"nonmatch",15,-4.79221545336923,"nonmatch"
"280","1","2",-11.9770630597672,"nonmatch",15,-5.20157239626417,"nonmatch"
"281","1","2",-11.0068676562424,"nonmatch",15,-4.78022188614544,"nonmatch"
"282","1","2",21.6971766630438,"match",15,9.42296409763992,"match"
"283","1","2",23.1452208590925,"match",15,10.0518417015359,"match"
"284","1","2",15.9888881163443,"match",15,6.9438858806968,"match"
"285","1","2",21.1677511011412,"match",15,9.19303749752711,"match"
"286","1","2",15.7276559894598,"match",15,6.830434209495,"match"
"287","1","2",27.5091398681302,"match",15,11.9470676466337,"match"
"288","1","2",22.3616528290767,"match",15,9.71154242990424,"match"
"289","1","2",16.0933063844844,"match",15,6.98923415835997,"match"
"290","1","2",27.6104135781746,"match",15,11.9910502600678,"match"
"291","1","2",-11.0405566769258,"nonmatch",15,-4.79485284192899,"nonmatch"
"292","1","2",-10.4206696522526,"nonmatch",15,-4.52563932770997,"nonmatch"
"293","1","2",-11.6017511003933,"nonmatch",15,-5.0385764833158,"nonmatch"
"294","1","2",-10.4734677841833,"nonmatch",15,-4.54856926506227,"nonmatch"
"295","1","2",-11.2436378056249,"nonmatch",15,-4.8830498555017,"nonmatch"
"296","1","2",-11.0775709148765,"nonmatch",15,-4.81092792122284,"nonmatch"
"297","1","2",-9.37391255307983,"nonmatch",15,-4.07103849564619,"nonmatch"
"298","1","2",-11.1824687535293,"nonmatch",15,-4.85648447371333,"nonmatch"
"299","1","2",-11.9552560212163,"nonmatch",15,-5.19210171975484,"nonmatch"
"300","1","2",-12.0356204481352,"nonmatch",15,-5.22700354690705,"nonmatch"
"301","1","2",-7.51382367554896,"nonmatch",15,-3.26321216028492,"nonmatch"
"302","1","2",-9.1178646471659,"nonmatch",15,-3.95983830300489,"nonmatch"
"303","1","2",-8.42809905941425,"nonmatch",15,-3.6602769144376,"nonmatch"
"304","1","2",-11.6065041253281,"nonmatch",15,-5.04064069581731,"nonmatch"
"305","1","2",-8.62414568026573,"nonmatch",15,-3.74541888006917,"nonmatch"
"306","1","2",-8.0276384995212,"nonmatch",15,-3.48635910305616,"nonmatch"
"307","1","2",-10.4072481198431,"nonmatch",15,-4.51981043024585,"nonmatch"
"308","1","2",-12.7001972427719,"nonmatch",15,-5.51562558161875,"nonmatch"
"309","1","2",-10.5266786438701,"nonmatch",15,-4.57167844780159,"nonmatch"
"310","1","2",-11.1899470094399,"nonmatch",15,-4.85973223898953,"nonmatch"
"311","1","2",-11.2220421430652,"nonmatch",15,-4.87367097841894,"nonmatch"
"312","1","2",-11.9379462734389,"nonmatch",15,-5.18458419181199,"nonmatch"
"313","1","2",-10.4369027620102,"nonmatch",15,-4.53268927770182,"nonmatch"
"314","1","2",-9.00535232680958,"nonmatch",15,-3.91097482312801,"nonmatch"
"315","1","2",-9.78265303683439,"nonmatch",15,-4.24855223227126,"nonmatch"
"316","1","2",-7.29645629485995,"nonmatch",15,-3.16881070630592,"nonmatch"
"317","1","2",-11.9496256154198,"nonmatch",15,-5.18965646558657,"nonmatch"
"318","1","2",-9.61095176145392,"nonmatch",15,-4.17398331583778,"nonmatch"
"319","1","2",-8.66304045027943,"nonmatch",15,-3.76231066406102,"nonmatch"
"320","1","2",-10.6042265878909,"nonmatch",15,-4.60535709197275,"nonmatch"
"321","1","2",-8.53562528276567,"nonmatch",15,-3.70697495989901,"nonmatch"
"322","1","2",-7.41458636801215,"nonmatch",15,-3.22011394522275,"nonmatch"
"323","1","2",-11.2136686996526,"nonmatch",15,-4.87003443815034,"nonmatch"
"324","1","2",-7.06225047560979,"nonmatch",15,-3.06709641137595,"nonmatch"
"325","1","2",-10.9696211788259,"nonmatch",15,-4.76404594653311,"nonmatch"
"326","1","2",-9.31866925615557,"nonmatch",15,-4.04704663662984,"nonmatch"
"327","1","2",-12.2536953015821,"nonmatch",15,-5.32171225240092,"nonmatch"
"328","1","2",-11.6486940338312,"nonmatch",15,-5.0589635402722,"nonmatch"
"329","1","2",-6.97257574004101,"nonmatch",15,-3.02815116855229,"nonmatch"
"330","1","2",-10.0842365665959,"nonmatch",15,-4.3795282950796,"nonmatch"
"331","1","2",-11.151854095052,"nonmatch",15,-4.84318869647125,"nonmatch"
"332","1","2",-8.78308127203573,"nonmatch",15,-3.81444373055291,"nonmatch"
"333","1","2",-10.8840862381763,"nonmatch",15,-4.72689859379907,"nonmatch"
"334","1","2",-7.81630794186073,"nonmatch",15,-3.39457940800668,"nonmatch"
"335","1","2",-12.6194728536632,"nonmatch",15,-5.48056742487381,"nonmatch"
"336","1","2",-11.8558447985265,"nonmatch",15,-5.14892797430142,"nonmatch"
"337","1","2",-12.7843543368648,"nonmatch",15,-5.5521745431963,"nonmatch"
"338","1","2",-9.24026097301714,"nonmatch",15,-4.01299435192731,"nonmatch"
"339","1","2",-10.4841927948019,"nonmatch",15,-4.5532270779923,"nonmatch"
"340","1","2",-9.59123202093748,"nonmatch",15,-4.16541914134692,"nonmatch"
"341","1","2",-11.7337180385804,"nonmatch",15,-5.09588899636412,"nonmatch"
