"","model","k","classes","match","df","logodds","matching"
"59","1","2",-11.2354813826182,"nonmatch",20,-4.87950756599779,"nonmatch"
"60","1","2",-12.2521660207042,"nonmatch",20,-5.32104809415438,"nonmatch"
"61","1","2",-10.670075844497,"nonmatch",20,-4.63395506075422,"nonmatch"
"62","1","2",-11.3341841966266,"nonmatch",20,-4.92237365346999,"nonmatch"
"63","1","2",-11.9129850317204,"nonmatch",20,-5.17374366227222,"nonmatch"
"64","1","2",-11.4636327924815,"nonmatch",20,-4.9785924643399,"nonmatch"
"65","1","2",-13.5479051395963,"nonmatch",20,-5.88378044347538,"nonmatch"
"66","1","2",-11.3872525458217,"nonmatch",20,-4.94542094468913,"nonmatch"
"67","1","2",-9.95500041878727,"nonmatch",20,-4.32340174922387,"nonmatch"
"68","1","2",-9.76054467646571,"nonmatch",20,-4.23895069335922,"nonmatch"
"69","1","2",-8.45053362694168,"nonmatch",20,-3.67002012331864,"nonmatch"
"70","1","2",-8.46239812673674,"nonmatch",20,-3.67517281011018,"nonmatch"
"71","1","2",-11.0864162514284,"nonmatch",20,-4.81476940207787,"nonmatch"
"72","1","2",-13.083505476564,"nonmatch",20,-5.68209423242273,"nonmatch"
"73","1","2",-12.2540898123784,"nonmatch",20,-5.32188358626281,"nonmatch"
"74","1","2",-13.0747039964474,"nonmatch",20,-5.67827179817551,"nonmatch"
"75","1","2",-12.2741988989091,"nonmatch",20,-5.33061685157917,"nonmatch"
"76","1","2",-12.593140964664,"nonmatch",20,-5.46913163078338,"nonmatch"
"77","1","2",-10.5557576655174,"nonmatch",20,-4.58430730644215,"nonmatch"
"78","1","2",-13.655549132097,"nonmatch",20,-5.93052963542848,"nonmatch"
"79","1","2",-12.9362675425448,"nonmatch",20,-5.61814961015134,"nonmatch"
"80","1","2",-12.8789787889204,"nonmatch",20,-5.59326942057714,"nonmatch"
"81","1","2",-13.4252198463953,"nonmatch",20,-5.83049889762748,"nonmatch"
"82","1","2",27.727721777314,"match",20,12.0419965636361,"match"
"83","1","2",19.6956146364445,"match",20,8.55369675430078,"match"
"84","1","2",14.8643729238569,"match",20,6.45551513778317,"match"
"85","1","2",9.50327409042287,"match",20,4.1272194974848,"match"
"86","1","2",14.8402544027161,"match",20,6.44504059714003,"match"
"87","1","2",13.7181586843642,"match",20,5.95772061849255,"match"
"88","1","2",19.9793051217422,"match",20,8.67690196663401,"match"
"89","1","2",9.96588006551435,"match",20,4.3281267197625,"match"
"90","1","2",18.7209204019373,"match",20,8.13039242671136,"match"
"91","1","2",32.46486205053,"match",20,14.0993104442954,"match"
"92","1","2",-11.1274343894337,"nonmatch",20,-4.83258335307154,"nonmatch"
"93","1","2",-5.89589986807433,"nonmatch",20,-2.56055677855879,"nonmatch"
"94","1","2",-11.8174511793657,"nonmatch",20,-5.13225383735961,"nonmatch"
"95","1","2",-10.6197750805988,"nonmatch",20,-4.61210971655771,"nonmatch"
"96","1","2",-13.4659021002642,"nonmatch",20,-5.84816697599415,"nonmatch"
"97","1","2",-11.7585619381378,"nonmatch",20,-5.10667856485084,"nonmatch"
"98","1","2",-10.6148234071564,"nonmatch",20,-4.60995923210549,"nonmatch"
"99","1","2",-9.89612182914774,"nonmatch",20,-4.29783110264118,"nonmatch"
"100","1","2",-11.1235160961023,"nonmatch",20,-4.83088165989923,"nonmatch"
"101","1","2",-12.2549033830053,"nonmatch",20,-5.32223691549669,"nonmatch"
"102","1","2",-11.824921168727,"nonmatch",20,-5.13549801251908,"nonmatch"
"103","1","2",-11.6562268674144,"nonmatch",20,-5.06223500833051,"nonmatch"
"104","1","2",-10.9291759412341,"nonmatch",20,-4.74648080302773,"nonmatch"
"105","1","2",-12.8748909182452,"nonmatch",20,-5.5914940809002,"nonmatch"
"106","1","2",-12.2645005294688,"nonmatch",20,-5.32640490324781,"nonmatch"
"107","1","2",-5.84194135745012,"nonmatch",20,-2.53712289514298,"nonmatch"
"108","1","2",-12.640954325349,"nonmatch",20,-5.48989670949012,"nonmatch"
"109","1","2",-10.5875538510238,"nonmatch",20,-4.59811621435317,"nonmatch"
"110","1","2",-4.28885529463583,"nonmatch",20,-1.86262618814189,"nonmatch"
"111","1","2",-11.4222356595961,"nonmatch",20,-4.96061391796112,"nonmatch"
"112","1","2",-8.93144812266791,"nonmatch",20,-3.87887863507983,"nonmatch"
"113","1","2",-9.97893156813359,"nonmatch",20,-4.33379491533058,"nonmatch"
"114","1","2",-13.0650290499421,"nonmatch",20,-5.67407002229552,"nonmatch"
"115","1","2",-8.31559076857379,"nonmatch",20,-3.61141518455722,"nonmatch"
"116","1","2",-11.5541571801907,"nonmatch",20,-5.01790670639967,"nonmatch"
"117","1","2",-10.9818777136584,"nonmatch",20,-4.76936889197816,"nonmatch"
"118","1","2",-8.94405882585099,"nonmatch",20,-3.88435539388516,"nonmatch"
"119","1","2",-11.3655886339638,"nonmatch",20,-4.93601242731278,"nonmatch"
"120","1","2",-10.474647455787,"nonmatch",20,-4.54908158993023,"nonmatch"
"121","1","2",-9.06012785643554,"nonmatch",20,-3.93476353338789,"nonmatch"
"122","1","2",-5.14374441209778,"nonmatch",20,-2.23389981449475,"nonmatch"
"123","1","2",-9.50701415765181,"nonmatch",20,-4.12884378804427,"nonmatch"
"124","1","2",-10.0485720900005,"nonmatch",20,-4.36403940969423,"nonmatch"
"125","1","2",-10.6089416283796,"nonmatch",20,-4.60740480803894,"nonmatch"
"126","1","2",-11.2390347185992,"nonmatch",20,-4.88105076020668,"nonmatch"
"127","1","2",-4.5836409259366,"nonmatch",20,-1.99064996116018,"nonmatch"
"128","1","2",-9.99934494467371,"nonmatch",20,-4.34266033211897,"nonmatch"
"129","1","2",-8.48295605666163,"nonmatch",20,-3.68410100563591,"nonmatch"
"130","1","2",-12.308959635018,"nonmatch",20,-5.34571324745816,"nonmatch"
"131","1","2",-5.40533909823051,"nonmatch",20,-2.34750894317741,"nonmatch"
"132","1","2",-12.5333049689724,"nonmatch",20,-5.44314518803531,"nonmatch"
"133","1","2",-12.1755144100538,"nonmatch",20,-5.28775872261989,"nonmatch"
"134","1","2",-10.4174241574538,"nonmatch",20,-4.5242298272278,"nonmatch"
"135","1","2",-11.0945888630901,"nonmatch",20,-4.81831872222529,"nonmatch"
"136","1","2",-9.8069036127874,"nonmatch",20,-4.25908412359063,"nonmatch"
"137","1","2",-12.8203372874305,"nonmatch",20,-5.56780174006958,"nonmatch"
"138","1","2",-11.728087458919,"nonmatch",20,-5.09344366668727,"nonmatch"
"139","1","2",-12.7214108518045,"nonmatch",20,-5.52483853496284,"nonmatch"
"140","1","2",-11.2663736022065,"nonmatch",20,-4.89292388649876,"nonmatch"
"141","1","2",-11.9029402182969,"nonmatch",20,-5.16938125523062,"nonmatch"
"142","1","2",-5.92127132790176,"nonmatch",20,-2.57157546355967,"nonmatch"
"143","1","2",-11.7217002528767,"nonmatch",20,-5.0906697383483,"nonmatch"
"144","1","2",-12.7169372602829,"nonmatch",20,-5.52289567885071,"nonmatch"
"145","1","2",-13.3817001894586,"nonmatch",20,-5.81159855076557,"nonmatch"
"146","1","2",-11.2362344184236,"nonmatch",20,-4.87983460529274,"nonmatch"
"147","1","2",-12.4485682748631,"nonmatch",20,-5.40634450936891,"nonmatch"
"148","1","2",-10.8683167637201,"nonmatch",20,-4.72004999806027,"nonmatch"
"149","1","2",-11.7969774987287,"nonmatch",20,-5.12336223083471,"nonmatch"
"150","1","2",-12.7521220672186,"nonmatch",20,-5.53817624634971,"nonmatch"
"151","1","2",-10.7500533502744,"nonmatch",20,-4.66868885018973,"nonmatch"
"152","1","2",-12.3487918759463,"nonmatch",20,-5.3630121698952,"nonmatch"
"153","1","2",-12.5781694554702,"nonmatch",20,-5.46262958695474,"nonmatch"
"154","1","2",-10.421185159687,"nonmatch",20,-4.52586320974412,"nonmatch"
"155","1","2",-8.82998261429849,"nonmatch",20,-3.83481272469148,"nonmatch"
"156","1","2",-10.0065342594281,"nonmatch",20,-4.34578261184547,"nonmatch"
"157","1","2",-10.8320908831608,"nonmatch",20,-4.70431729803125,"nonmatch"
"158","1","2",-13.2898533984201,"nonmatch",20,-5.77170999623702,"nonmatch"
"159","1","2",-11.5111884774053,"nonmatch",20,-4.99924563588543,"nonmatch"
"160","1","2",-11.6072855248329,"nonmatch",20,-5.04098005331044,"nonmatch"
"161","1","2",-11.7899750649691,"nonmatch",20,-5.12032111249299,"nonmatch"
"162","1","2",-9.84506522535197,"nonmatch",20,-4.27565750134796,"nonmatch"
"163","1","2",-12.6047551981427,"nonmatch",20,-5.47417562829471,"nonmatch"
"164","1","2",-11.6819476313646,"nonmatch",20,-5.0734053941844,"nonmatch"
"165","1","2",-12.5438302186911,"nonmatch",20,-5.44771624590879,"nonmatch"
"166","1","2",-11.0838951996163,"nonmatch",20,-4.81367452318731,"nonmatch"
"167","1","2",-13.2955085819326,"nonmatch",20,-5.77416601123067,"nonmatch"
"168","1","2",-10.8279943303664,"nonmatch",20,-4.70253818775784,"nonmatch"
"169","1","2",-12.2442645659949,"nonmatch",20,-5.31761653597512,"nonmatch"
"170","1","2",-12.2468901187822,"nonmatch",20,-5.31875679906258,"nonmatch"
"171","1","2",-11.494463842232,"nonmatch",20,-4.9919822191178,"nonmatch"
"172","1","2",-10.7663595483148,"nonmatch",20,-4.67577054201951,"nonmatch"
"173","1","2",-10.7110665524372,"nonmatch",20,-4.65175709902198,"nonmatch"
"174","1","2",-7.45691402203106,"nonmatch",20,-3.23849661179507,"nonmatch"
"175","1","2",-10.51923980922,"nonmatch",20,-4.56844780296125,"nonmatch"
"176","1","2",-9.31251335075278,"nonmatch",20,-4.0443731608823,"nonmatch"
"177","1","2",-10.0147752682156,"nonmatch",20,-4.34936163648718,"nonmatch"
"178","1","2",-12.9192654009183,"nonmatch",20,-5.61076567386243,"nonmatch"
"179","1","2",-11.5827613934819,"nonmatch",20,-5.03032935839119,"nonmatch"
"180","1","2",-11.3058270198984,"nonmatch",20,-4.91005828809458,"nonmatch"
"181","1","2",-12.2147706691643,"nonmatch",20,-5.30480749933174,"nonmatch"
"182","1","2",28.3648059797727,"match",20,12.3186787172717,"match"
"183","1","2",14.8817230178976,"match",20,6.46305018788555,"match"
"184","1","2",25.2160752078286,"match",20,10.9512023180174,"match"
"185","1","2",34.1594639211292,"match",20,14.8352666857196,"match"
"186","1","2",30.826677961199,"match",20,13.3878561339573,"match"
"187","1","2",30.3228589319005,"match",20,13.1690503096551,"match"
"188","1","2",33.8385337048245,"match",20,14.6958884637025,"match"
"189","1","2",23.2439126085042,"match",20,10.0947029837148,"match"
"190","1","2",28.5647711303827,"match",20,12.4055224787545,"match"
"191","1","2",20.7226987037027,"match",20,8.99975369716176,"match"
"192","1","2",-10.0105191686441,"nonmatch",20,-4.34751323592887,"nonmatch"
"193","1","2",-12.7349977887496,"nonmatch",20,-5.53073926670406,"nonmatch"
"194","1","2",-12.3772473425922,"nonmatch",20,-5.37537022203948,"nonmatch"
"195","1","2",-12.2275178296915,"nonmatch",20,-5.31034352080865,"nonmatch"
"196","1","2",-12.9890443081289,"nonmatch",20,-5.64107026821722,"nonmatch"
"197","1","2",-10.8346647584925,"nonmatch",20,-4.70543511788494,"nonmatch"
"198","1","2",-12.0869523711758,"nonmatch",20,-5.24929671782905,"nonmatch"
"199","1","2",-11.987981776637,"nonmatch",20,-5.20631433475021,"nonmatch"
"200","1","2",-10.51466405379,"nonmatch",20,-4.56646057762748,"nonmatch"
"201","1","2",-12.2744546689715,"nonmatch",20,-5.33072793110594,"nonmatch"
"202","1","2",-12.6226527337391,"nonmatch",20,-5.48194842924391,"nonmatch"
"203","1","2",-13.2525563736219,"nonmatch",20,-5.75551210417577,"nonmatch"
"204","1","2",-11.3065340033276,"nonmatch",20,-4.91036532709665,"nonmatch"
"205","1","2",-11.859893785018,"nonmatch",20,-5.15068642679197,"nonmatch"
"206","1","2",-12.986523852594,"nonmatch",20,-5.63997564828654,"nonmatch"
"207","1","2",-12.3644524420506,"nonmatch",20,-5.36981346733776,"nonmatch"
"208","1","2",-11.5169558828921,"nonmatch",20,-5.00175038826323,"nonmatch"
"209","1","2",-12.3780309399312,"nonmatch",20,-5.37571053403984,"nonmatch"
"210","1","2",-12.4844029362113,"nonmatch",20,-5.42190730505331,"nonmatch"
"211","1","2",-12.777403940987,"nonmatch",20,-5.54915602461954,"nonmatch"
"212","1","2",-10.561984426969,"nonmatch",20,-4.5870115545807,"nonmatch"
"213","1","2",-10.3801643242183,"nonmatch",20,-4.50804808725701,"nonmatch"
"214","1","2",-10.6515517609376,"nonmatch",20,-4.62591015348206,"nonmatch"
"215","1","2",-12.8911635957901,"nonmatch",20,-5.59856121496373,"nonmatch"
"216","1","2",-9.73558796114472,"nonmatch",20,-4.22811212960888,"nonmatch"
"217","1","2",-12.995803590085,"nonmatch",20,-5.64400578707238,"nonmatch"
"218","1","2",-13.1152176739733,"nonmatch",20,-5.69586666476659,"nonmatch"
"219","1","2",-12.4151410147028,"nonmatch",20,-5.39182723473616,"nonmatch"
"220","1","2",-13.4496135149767,"nonmatch",20,-5.84109293328579,"nonmatch"
"221","1","2",-11.5767873048977,"nonmatch",20,-5.02773484468471,"nonmatch"
"222","1","2",-10.4567734938269,"nonmatch",20,-4.54131902688119,"nonmatch"
"223","1","2",-10.9561872702754,"nonmatch",20,-4.75821167417924,"nonmatch"
"224","1","2",-8.66420238702546,"nonmatch",20,-3.76281528677814,"nonmatch"
"225","1","2",-12.7220847504489,"nonmatch",20,-5.52513120542547,"nonmatch"
"226","1","2",-12.6251260286568,"nonmatch",20,-5.48302256757875,"nonmatch"
"227","1","2",-12.8957293272157,"nonmatch",20,-5.60054408692771,"nonmatch"
"228","1","2",-12.0092053077627,"nonmatch",20,-5.21553159720459,"nonmatch"
"229","1","2",-11.1586063701053,"nonmatch",20,-4.84612117226719,"nonmatch"
"230","1","2",-11.0123754914221,"nonmatch",20,-4.78261390857122,"nonmatch"
"231","1","2",-10.4928560519769,"nonmatch",20,-4.55698948277869,"nonmatch"
"232","1","2",-10.6958704457473,"nonmatch",20,-4.64515751374014,"nonmatch"
"233","1","2",-9.63208745012687,"nonmatch",20,-4.18316242879966,"nonmatch"
"234","1","2",-12.3339057485316,"nonmatch",20,-5.35654720690206,"nonmatch"
"235","1","2",-12.0934144557415,"nonmatch",20,-5.25210316549754,"nonmatch"
"236","1","2",-13.5383190728118,"nonmatch",20,-5.87961726756772,"nonmatch"
"237","1","2",-13.104236409589,"nonmatch",20,-5.69109756224016,"nonmatch"
"238","1","2",-11.9048067741217,"nonmatch",20,-5.17019189012552,"nonmatch"
"239","1","2",-10.2143514732316,"nonmatch",20,-4.43603648104483,"nonmatch"
"240","1","2",-12.5769801071639,"nonmatch",20,-5.46211305954824,"nonmatch"
"241","1","2",-11.7574566820684,"nonmatch",20,-5.10619855823884,"nonmatch"
"242","1","2",-12.0465772743525,"nonmatch",20,-5.23176203607241,"nonmatch"
"243","1","2",-10.8915398468719,"nonmatch",20,-4.73013565492587,"nonmatch"
"244","1","2",-12.3991078359803,"nonmatch",20,-5.38486411368961,"nonmatch"
"245","1","2",-11.7697099688468,"nonmatch",20,-5.11152009307188,"nonmatch"
"246","1","2",-11.2274865294313,"nonmatch",20,-4.87603544537511,"nonmatch"
"247","1","2",-12.9557654634553,"nonmatch",20,-5.62661744961135,"nonmatch"
"248","1","2",-11.8457408244204,"nonmatch",20,-5.14453987410185,"nonmatch"
"249","1","2",-9.01846485277956,"nonmatch",20,-3.91666952080058,"nonmatch"
"250","1","2",-10.0333704735126,"nonmatch",20,-4.35743743153755,"nonmatch"
"251","1","2",-11.0123906816342,"nonmatch",20,-4.78262050559651,"nonmatch"
"252","1","2",-12.7747172282164,"nonmatch",20,-5.54798920008877,"nonmatch"
"253","1","2",-13.1114674399592,"nonmatch",20,-5.69423795882842,"nonmatch"
"254","1","2",-12.5345945643584,"nonmatch",20,-5.44370525219534,"nonmatch"
"255","1","2",-12.0364419451699,"nonmatch",20,-5.22736031853611,"nonmatch"
"256","1","2",-10.4099041361668,"nonmatch",20,-4.52096392347907,"nonmatch"
"257","1","2",-9.66826996758008,"nonmatch",20,-4.19887629647096,"nonmatch"
"258","1","2",-13.1715137402623,"nonmatch",20,-5.72031573570877,"nonmatch"
"259","1","2",-12.4457025927492,"nonmatch",20,-5.40509995943998,"nonmatch"
"260","1","2",-8.83573540756191,"nonmatch",20,-3.83731113106132,"nonmatch"
"261","1","2",-12.4042048286429,"nonmatch",20,-5.38707770947727,"nonmatch"
"262","1","2",-12.0731781892233,"nonmatch",20,-5.24331466661439,"nonmatch"
"263","1","2",-13.217030994487,"nonmatch",20,-5.74008362804996,"nonmatch"
"264","1","2",-12.1558291655107,"nonmatch",20,-5.2792095295399,"nonmatch"
"265","1","2",-11.8897870715215,"nonmatch",20,-5.16366891616641,"nonmatch"
"266","1","2",-12.4815797223974,"nonmatch",20,-5.42068119887271,"nonmatch"
"267","1","2",-13.1873466440942,"nonmatch",20,-5.72719187847546,"nonmatch"
"268","1","2",-11.4542967781441,"nonmatch",20,-4.97453788483016,"nonmatch"
"269","1","2",-12.9819956143917,"nonmatch",20,-5.63800905942252,"nonmatch"
"270","1","2",-13.485814213918,"nonmatch",20,-5.85681469707703,"nonmatch"
"271","1","2",-12.4273148042374,"nonmatch",20,-5.39711424435489,"nonmatch"
"272","1","2",-12.8839422460231,"nonmatch",20,-5.59542502260801,"nonmatch"
"273","1","2",-11.3668987336123,"nonmatch",20,-4.9365813963609,"nonmatch"
"274","1","2",-12.2384118080239,"nonmatch",20,-5.31507471548437,"nonmatch"
"275","1","2",-13.266561648042,"nonmatch",20,-5.76159451757393,"nonmatch"
"276","1","2",-11.8983363682841,"nonmatch",20,-5.16738182857456,"nonmatch"
"277","1","2",-12.7414862314686,"nonmatch",20,-5.53355716157309,"nonmatch"
"278","1","2",-13.2662213645189,"nonmatch",20,-5.76144673431758,"nonmatch"
"279","1","2",-11.5266093363976,"nonmatch",20,-5.005942829852,"nonmatch"
"280","1","2",-12.7251538609991,"nonmatch",20,-5.52646410320178,"nonmatch"
"281","1","2",-11.6191154952215,"nonmatch",20,-5.04611774417126,"nonmatch"
"282","1","2",25.3149701270402,"match",20,10.9941518357192,"match"
"283","1","2",27.469143083066,"match",20,11.9296972635864,"match"
"284","1","2",18.7380416524747,"match",20,8.13782809134306,"match"
"285","1","2",25.4981320054738,"match",20,11.073698028818,"match"
"286","1","2",18.3393981273553,"match",20,7.96469940813724,"match"
"287","1","2",32.8023280777221,"match",20,14.2458700777348,"match"
"288","1","2",26.2937592625869,"match",20,11.419234556234,"match"
"289","1","2",18.8184274569773,"match",20,8.17273920266189,"match"
"290","1","2",33.4907345451329,"match",20,14.5448412078378,"match"
"291","1","2",-11.9064044904782,"nonmatch",20,-5.17088576952278,"nonmatch"
"292","1","2",-11.1318658379593,"nonmatch",20,-4.83450790671304,"nonmatch"
"293","1","2",-12.4142092040516,"nonmatch",20,-5.39142255451216,"nonmatch"
"294","1","2",-11.2171412758654,"nonmatch",20,-4.87154255883753,"nonmatch"
"295","1","2",-12.0136361698748,"nonmatch",20,-5.21745589616992,"nonmatch"
"296","1","2",-11.96579669857,"nonmatch",20,-5.1966794777651,"nonmatch"
"297","1","2",-10.1846607780449,"nonmatch",20,-4.42314197596137,"nonmatch"
"298","1","2",-11.9718393852822,"nonmatch",20,-5.19930378326008,"nonmatch"
"299","1","2",-12.7942783459125,"nonmatch",20,-5.55648448556405,"nonmatch"
"300","1","2",-12.6271228070195,"nonmatch",20,-5.48388975740327,"nonmatch"
"301","1","2",-8.29999317690645,"nonmatch",20,-3.60464123656511,"nonmatch"
"302","1","2",-9.61586144884127,"nonmatch",20,-4.17611556597797,"nonmatch"
"303","1","2",-8.81824706123267,"nonmatch",20,-3.82971603875292,"nonmatch"
"304","1","2",-12.4159951467698,"nonmatch",20,-5.39219817957966,"nonmatch"
"305","1","2",-9.04362108667459,"nonmatch",20,-3.92759473436666,"nonmatch"
"306","1","2",-8.42897702760315,"nonmatch",20,-3.66065821117732,"nonmatch"
"307","1","2",-11.1859434043026,"nonmatch",20,-4.85799349537071,"nonmatch"
"308","1","2",-13.3503547962642,"nonmatch",20,-5.79798541946817,"nonmatch"
"309","1","2",-11.431598935658,"nonmatch",20,-4.96468033708737,"nonmatch"
"310","1","2",-11.7381462069018,"nonmatch",20,-5.09781212543105,"nonmatch"
"311","1","2",-11.7885816983703,"nonmatch",20,-5.11971598106788,"nonmatch"
"312","1","2",-12.6574003705363,"nonmatch",20,-5.4970391361641,"nonmatch"
"313","1","2",-10.9015079768916,"nonmatch",20,-4.7344647587883,"nonmatch"
"314","1","2",-9.51473381925839,"nonmatch",20,-4.13219639448217,"nonmatch"
"315","1","2",-10.5543993315883,"nonmatch",20,-4.58371738951218,"nonmatch"
"316","1","2",-8.03022063819899,"nonmatch",20,-3.48748051163543,"nonmatch"
"317","1","2",-12.7860192543729,"nonmatch",20,-5.5528976076829,"nonmatch"
"318","1","2",-10.5524035687641,"nonmatch",20,-4.58285064073042,"nonmatch"
"319","1","2",-9.47771059962612,"nonmatch",20,-4.11611741449358,"nonmatch"
"320","1","2",-11.3407795778002,"nonmatch",20,-4.92523799111971,"nonmatch"
"321","1","2",-9.32571794475961,"nonmatch",20,-4.05010784319523,"nonmatch"
"322","1","2",-8.14801449752818,"nonmatch",20,-3.53863773474419,"nonmatch"
"323","1","2",-12.0884533530385,"nonmatch",20,-5.24994858596947,"nonmatch"
"324","1","2",-7.51767851869411,"nonmatch",20,-3.26488629739146,"nonmatch"
"325","1","2",-11.5130228148834,"nonmatch",20,-5.0000422785301,"nonmatch"
"326","1","2",-10.3043363790089,"nonmatch",20,-4.47511642907851,"nonmatch"
"327","1","2",-12.8935495644976,"nonmatch",20,-5.59959742800737,"nonmatch"
"328","1","2",-12.5498632721558,"nonmatch",20,-5.45033636773757,"nonmatch"
"329","1","2",-7.39385140960045,"nonmatch",20,-3.21110886720205,"nonmatch"
"330","1","2",-10.6262788338095,"nonmatch",20,-4.61493426068879,"nonmatch"
"331","1","2",-12.0188286827291,"nonmatch",20,-5.21971097584977,"nonmatch"
"332","1","2",-9.20919712784651,"nonmatch",20,-3.99950349538301,"nonmatch"
"333","1","2",-11.5091457418663,"nonmatch",20,-4.99835848711283,"nonmatch"
"334","1","2",-8.60933268229463,"nonmatch",20,-3.73898567678988,"nonmatch"
"335","1","2",-13.2168598368737,"nonmatch",20,-5.74000929524295,"nonmatch"
"336","1","2",-12.6197325059364,"nonmatch",20,-5.48068019042326,"nonmatch"
"337","1","2",-13.4604588500145,"nonmatch",20,-5.84580300244707,"nonmatch"
"338","1","2",-9.65263779904127,"nonmatch",20,-4.19208733193437,"nonmatch"
"339","1","2",-11.3624855015924,"nonmatch",20,-4.93466475404729,"nonmatch"
"340","1","2",-10.4016499662734,"nonmatch",20,-4.51737918304168,"nonmatch"
"341","1","2",-12.6203133281142,"nonmatch",20,-5.48093243829006,"nonmatch"
"342","1","2",-11.5565376621385,"nonmatch",20,-5.01894053657387,"nonmatch"
