"","model","k","classes","match","df","logodds","matching"
"146","1","2",-9.36869874836096,"nonmatch",15,-4.06877416902707,"nonmatch"
"147","1","2",-10.9275705320296,"nonmatch",15,-4.74578358266902,"nonmatch"
"148","1","2",-9.4646374938999,"nonmatch",15,-4.11043983681535,"nonmatch"
"149","1","2",-10.6612238706409,"nonmatch",15,-4.63011069735458,"nonmatch"
"150","1","2",-11.3303704926513,"nonmatch",15,-4.9207173828779,"nonmatch"
"151","1","2",-9.64694535406495,"nonmatch",15,-4.18961513449262,"nonmatch"
"152","1","2",-11.5516280102125,"nonmatch",15,-5.01680830183435,"nonmatch"
"153","1","2",-10.9854150892856,"nonmatch",15,-4.77090515469347,"nonmatch"
"154","1","2",-8.42930380864358,"nonmatch",15,-3.66080013037997,"nonmatch"
"155","1","2",-7.63662284754777,"nonmatch",15,-3.3165431630663,"nonmatch"
"156","1","2",-8.6318190952434,"nonmatch",15,-3.74875140185133,"nonmatch"
"157","1","2",-9.20091469574532,"nonmatch",15,-3.99590648082473,"nonmatch"
"158","1","2",-11.4997531233416,"nonmatch",15,-4.99427932471695,"nonmatch"
"159","1","2",-10.0870162080316,"nonmatch",15,-4.38073547801679,"nonmatch"
"160","1","2",-10.1089308528533,"nonmatch",15,-4.39025288733572,"nonmatch"
"161","1","2",-9.96601579391027,"nonmatch",15,-4.32818566585589,"nonmatch"
"162","1","2",-8.26609489261917,"nonmatch",15,-3.58991939875316,"nonmatch"
"163","1","2",-11.1368139752305,"nonmatch",15,-4.83665685542562,"nonmatch"
"164","1","2",-10.0434445241956,"nonmatch",15,-4.36181253615958,"nonmatch"
"165","1","2",-10.6098078958642,"nonmatch",15,-4.60778102322739,"nonmatch"
"166","1","2",-9.92290565524784,"nonmatch",15,-4.30946317052071,"nonmatch"
"167","1","2",-11.515527642511,"nonmatch",15,-5.00113011134689,"nonmatch"
"168","1","2",-9.14057360251307,"nonmatch",15,-3.96970067700195,"nonmatch"
"169","1","2",-10.5679906694038,"nonmatch",15,-4.58962003252711,"nonmatch"
"170","1","2",-10.9717224986444,"nonmatch",15,-4.76495853813503,"nonmatch"
"171","1","2",-9.97755463268206,"nonmatch",15,-4.33319691986204,"nonmatch"
"172","1","2",-9.50075779644589,"nonmatch",15,-4.12612668489575,"nonmatch"
"173","1","2",-9.30291045435758,"nonmatch",15,-4.04020267596757,"nonmatch"
"174","1","2",-6.0209289324337,"nonmatch",15,-2.61485621128759,"nonmatch"
"175","1","2",-9.83466567669434,"nonmatch",15,-4.27114103475166,"nonmatch"
"176","1","2",-7.86080475373475,"nonmatch",15,-3.41390412786585,"nonmatch"
"177","1","2",-8.58431628755627,"nonmatch",15,-3.7281211945979,"nonmatch"
"178","1","2",-10.9734433879527,"nonmatch",15,-4.76570591086558,"nonmatch"
"179","1","2",-10.090391354752,"nonmatch",15,-4.38220128561308,"nonmatch"
"180","1","2",-9.73011228956168,"nonmatch",15,-4.22573407565565,"nonmatch"
"181","1","2",-10.9318111273084,"nonmatch",15,-4.74762524979862,"nonmatch"
"182","1","2",24.629237762005,"match",15,10.696342053522,"match"
"183","1","2",13.6413594238414,"match",15,5.92436712343325,"match"
"184","1","2",22.0870082363221,"match",15,9.59226579878638,"match"
"185","1","2",28.4293306038528,"match",15,12.3467014054565,"match"
"186","1","2",26.3958027026564,"match",15,11.4635514591706,"match"
"187","1","2",26.0904549268648,"match",15,11.3309406050829,"match"
"188","1","2",27.9721240596923,"match",15,12.1481391262376,"match"
"189","1","2",20.7355157879855,"match",15,9.00532008613986,"match"
"190","1","2",24.885365034542,"match",15,10.8075767146497,"match"
"191","1","2",18.2990619362761,"match",15,7.94718162293056,"match"
"192","1","2",-7.89268802832187,"nonmatch",15,-3.42775085808405,"nonmatch"
"193","1","2",-11.3964680998101,"nonmatch",15,-4.94942320893398,"nonmatch"
"194","1","2",-10.8573328821591,"nonmatch",15,-4.71527975890845,"nonmatch"
"195","1","2",-10.4746652173599,"nonmatch",15,-4.54908930368333,"nonmatch"
"196","1","2",-11.8875359049747,"nonmatch",15,-5.16269124695731,"nonmatch"
"197","1","2",-8.81512564650353,"nonmatch",15,-3.82836042556032,"nonmatch"
"198","1","2",-11.1140830747245,"nonmatch",15,-4.82678495076717,"nonmatch"
"199","1","2",-9.93184149865849,"nonmatch",15,-4.31334395800511,"nonmatch"
"200","1","2",-8.79757657057113,"nonmatch",15,-3.82073895872037,"nonmatch"
"201","1","2",-10.3152668227145,"nonmatch",15,-4.47986346046461,"nonmatch"
"202","1","2",-10.5038153341773,"nonmatch",15,-4.56174903856395,"nonmatch"
"203","1","2",-11.0504736616632,"nonmatch",15,-4.79915973367753,"nonmatch"
"204","1","2",-8.93844165679416,"nonmatch",15,-3.88191588835986,"nonmatch"
"205","1","2",-10.1986550643287,"nonmatch",15,-4.42921961727259,"nonmatch"
"206","1","2",-11.0928272851506,"nonmatch",15,-4.81755367864675,"nonmatch"
"207","1","2",-11.0612886549297,"nonmatch",15,-4.80385662557501,"nonmatch"
"208","1","2",-10.0157389684937,"nonmatch",15,-4.34978016620019,"nonmatch"
"209","1","2",-11.0220097004575,"nonmatch",15,-4.78679799239279,"nonmatch"
"210","1","2",-11.3211506554419,"nonmatch",15,-4.91671325845381,"nonmatch"
"211","1","2",-11.524083079731,"nonmatch",15,-5.00484569052179,"nonmatch"
"212","1","2",-9.54760983851487,"nonmatch",15,-4.14647426823221,"nonmatch"
"213","1","2",-9.02348371334936,"nonmatch",15,-3.91884918425149,"nonmatch"
"214","1","2",-9.38070333073119,"nonmatch",15,-4.07398769290801,"nonmatch"
"215","1","2",-11.2705678847469,"nonmatch",15,-4.89474544026158,"nonmatch"
"216","1","2",-8.21144345847147,"nonmatch",15,-3.56618458247471,"nonmatch"
"217","1","2",-11.4478346144745,"nonmatch",15,-4.9717314028073,"nonmatch"
"218","1","2",-11.4519576841634,"nonmatch",15,-4.97352202922172,"nonmatch"
"219","1","2",-10.7966054107103,"nonmatch",15,-4.68890615315827,"nonmatch"
"220","1","2",-11.5620773985343,"nonmatch",15,-5.02134641352174,"nonmatch"
"221","1","2",-10.5487902449774,"nonmatch",15,-4.58128139414854,"nonmatch"
"222","1","2",-8.70149849857647,"nonmatch",15,-3.77901278222119,"nonmatch"
"223","1","2",-9.73856394260325,"nonmatch",15,-4.22940458193457,"nonmatch"
"224","1","2",-7.38059416631073,"nonmatch",15,-3.20535131959608,"nonmatch"
"225","1","2",-10.7962652018124,"nonmatch",15,-4.68875840231121,"nonmatch"
"226","1","2",-10.9699210766201,"nonmatch",15,-4.7641761904903,"nonmatch"
"227","1","2",-10.9260674281788,"nonmatch",15,-4.74513079296093,"nonmatch"
"228","1","2",-10.3807940022411,"nonmatch",15,-4.50832155294766,"nonmatch"
"229","1","2",-9.25556545106188,"nonmatch",15,-4.01964100229056,"nonmatch"
"230","1","2",-9.55232188451934,"nonmatch",15,-4.14852068381042,"nonmatch"
"231","1","2",-9.08663325021834,"nonmatch",15,-3.94627467964843,"nonmatch"
"232","1","2",-8.65894479549447,"nonmatch",15,-3.76053194378813,"nonmatch"
"233","1","2",-7.93234076981311,"nonmatch",15,-3.44497182490603,"nonmatch"
"234","1","2",-10.4676604016975,"nonmatch",15,-4.54604715089438,"nonmatch"
"235","1","2",-9.47626394636369,"nonmatch",15,-4.11548914096448,"nonmatch"
"236","1","2",-11.5478688601149,"nonmatch",15,-5.0151757236903,"nonmatch"
"237","1","2",-12.0889247849943,"nonmatch",15,-5.25015332626646,"nonmatch"
"238","1","2",-10.429178632777,"nonmatch",15,-4.52933473099834,"nonmatch"
"239","1","2",-8.9478602319727,"nonmatch",15,-3.88600632358729,"nonmatch"
"240","1","2",-10.9836366636429,"nonmatch",15,-4.77013279425034,"nonmatch"
"241","1","2",-9.58946299218821,"nonmatch",15,-4.16465086192279,"nonmatch"
"242","1","2",-10.3561752887227,"nonmatch",15,-4.49762978151507,"nonmatch"
"243","1","2",-9.56260016001298,"nonmatch",15,-4.15298448214079,"nonmatch"
"244","1","2",-11.0007114430955,"nonmatch",15,-4.77754827674635,"nonmatch"
"245","1","2",-10.1658989136196,"nonmatch",15,-4.41499380177123,"nonmatch"
"246","1","2",-9.16184674520418,"nonmatch",15,-3.97893948548544,"nonmatch"
"247","1","2",-11.2105723989788,"nonmatch",15,-4.86868973185341,"nonmatch"
"248","1","2",-10.4337340051966,"nonmatch",15,-4.53131310410321,"nonmatch"
"249","1","2",-7.60495279582825,"nonmatch",15,-3.30278903436292,"nonmatch"
"250","1","2",-8.45642620958301,"nonmatch",15,-3.67257923944393,"nonmatch"
"251","1","2",-9.31271077813184,"nonmatch",15,-4.0444589025036,"nonmatch"
"252","1","2",-11.2933786209914,"nonmatch",15,-4.90465201714073,"nonmatch"
"253","1","2",-11.0843533018312,"nonmatch",15,-4.81387347445137,"nonmatch"
"254","1","2",-11.3494284689191,"nonmatch",15,-4.92899415680725,"nonmatch"
"255","1","2",-10.4100501434725,"nonmatch",15,-4.52102733364628,"nonmatch"
"256","1","2",-9.04689380517326,"nonmatch",15,-3.92901605795146,"nonmatch"
"257","1","2",-8.23941936224431,"nonmatch",15,-3.57833436310951,"nonmatch"
"258","1","2",-11.2931788779145,"nonmatch",15,-4.90456526982461,"nonmatch"
"259","1","2",-10.5339074893465,"nonmatch",15,-4.57481789550251,"nonmatch"
"260","1","2",-7.4273036891727,"nonmatch",15,-3.22563700762737,"nonmatch"
"261","1","2",-10.8174209403135,"nonmatch",15,-4.69794622280284,"nonmatch"
"262","1","2",-10.6152976628945,"nonmatch",15,-4.61016519875558,"nonmatch"
"263","1","2",-11.4778461074985,"nonmatch",15,-4.98476522862132,"nonmatch"
"264","1","2",-10.6393824600369,"nonmatch",15,-4.62062509325229,"nonmatch"
"265","1","2",-10.2080758272004,"nonmatch",15,-4.43331100260312,"nonmatch"
"266","1","2",-10.8761571837715,"nonmatch",15,-4.72345504922437,"nonmatch"
"267","1","2",-11.1987755894567,"nonmatch",15,-4.86356644257387,"nonmatch"
"268","1","2",-8.62527250995636,"nonmatch",15,-3.74590825598586,"nonmatch"
"269","1","2",-11.5850677732378,"nonmatch",15,-5.03133100639236,"nonmatch"
"270","1","2",-11.5619230446875,"nonmatch",15,-5.02127937849783,"nonmatch"
"271","1","2",-11.4746270091726,"nonmatch",15,-4.98336719198168,"nonmatch"
"272","1","2",-11.3106977825307,"nonmatch",15,-4.91217363342842,"nonmatch"
"273","1","2",-9.88335160924946,"nonmatch",15,-4.29228506660666,"nonmatch"
"274","1","2",-11.302288024308,"nonmatch",15,-4.90852132183818,"nonmatch"
"275","1","2",-12.055779511529,"nonmatch",15,-5.2357585168993,"nonmatch"
"276","1","2",-10.0016204156731,"nonmatch",15,-4.34364855661772,"nonmatch"
"277","1","2",-11.1284660072158,"nonmatch",15,-4.83303137898172,"nonmatch"
"278","1","2",-11.4526851387145,"nonmatch",15,-4.97383795871907,"nonmatch"
"279","1","2",-10.707368292803,"nonmatch",15,-4.65015096527017,"nonmatch"
"280","1","2",-11.6035479114022,"nonmatch",15,-5.03935682842197,"nonmatch"
"281","1","2",-10.133537734509,"nonmatch",15,-4.40093952025564,"nonmatch"
"282","1","2",22.2765814048527,"match",15,9.67459637979612,"match"
"283","1","2",23.9835341957755,"match",15,10.4159165577633,"match"
"284","1","2",16.8983035940898,"match",15,7.33884000443909,"match"
"285","1","2",22.3427589118464,"match",15,9.70333690590958,"match"
"286","1","2",16.5602926394592,"match",15,7.19204371202017,"match"
"287","1","2",27.990247274464,"match",15,12.1560099384072,"match"
"288","1","2",22.6447145953725,"match",15,9.83447459304432,"match"
"289","1","2",17.1811588615096,"match",15,7.46168248625678,"match"
"290","1","2",28.4084927497669,"match",15,12.3376516404123,"match"
"291","1","2",-10.0470669068197,"nonmatch",15,-4.36338571694456,"nonmatch"
"292","1","2",-9.76836731412827,"nonmatch",15,-4.24234802173,"nonmatch"
"293","1","2",-10.823434573636,"nonmatch",15,-4.700557910571,"nonmatch"
"294","1","2",-9.93541447342089,"nonmatch",15,-4.3148956812284,"nonmatch"
"295","1","2",-10.6288302809392,"nonmatch",15,-4.61604234009809,"nonmatch"
"296","1","2",-10.036284190096,"nonmatch",15,-4.35870284257153,"nonmatch"
"297","1","2",-8.39459098277936,"nonmatch",15,-3.64572454165587,"nonmatch"
"298","1","2",-10.0002419034342,"nonmatch",15,-4.34304987635916,"nonmatch"
"299","1","2",-10.8374691213521,"nonmatch",15,-4.7066530372001,"nonmatch"
"300","1","2",-11.2457490009172,"nonmatch",15,-4.88396673596735,"nonmatch"
"301","1","2",-6.64076080656162,"nonmatch",15,-2.8840457739291,"nonmatch"
"302","1","2",-8.11445372467161,"nonmatch",15,-3.52406247628417,"nonmatch"
"303","1","2",-7.86896411640893,"nonmatch",15,-3.41744769405109,"nonmatch"
"304","1","2",-10.6061825159435,"nonmatch",15,-4.60620654073303,"nonmatch"
"305","1","2",-7.77984442461945,"nonmatch",15,-3.37874350367801,"nonmatch"
"306","1","2",-7.09857250242984,"nonmatch",15,-3.08287086719544,"nonmatch"
"307","1","2",-9.54219757368715,"nonmatch",15,-4.14412375148293,"nonmatch"
"308","1","2",-11.6496678356678,"nonmatch",15,-5.05938645703631,"nonmatch"
"309","1","2",-9.2777673836712,"nonmatch",15,-4.02928317911037,"nonmatch"
"310","1","2",-10.5030214133658,"nonmatch",15,-4.56140424313646,"nonmatch"
"311","1","2",-10.3579681698965,"nonmatch",15,-4.49840841991559,"nonmatch"
"312","1","2",-10.863160416623,"nonmatch",15,-4.71781062496922,"nonmatch"
"313","1","2",-10.1174965087021,"nonmatch",15,-4.39397290440473,"nonmatch"
"314","1","2",-8.10095556091741,"nonmatch",15,-3.51820029824989,"nonmatch"
"315","1","2",-9.0635341887532,"nonmatch",15,-3.93624288471698,"nonmatch"
"316","1","2",-6.23902373046963,"nonmatch",15,-2.7095735786064,"nonmatch"
"317","1","2",-10.8046633698228,"nonmatch",15,-4.69240568033624,"nonmatch"
"318","1","2",-8.09760272106236,"nonmatch",15,-3.51674417840214,"nonmatch"
"319","1","2",-7.8434068350126,"nonmatch",15,-3.40634830776822,"nonmatch"
"320","1","2",-9.65401081827172,"nonmatch",15,-4.1926836266097,"nonmatch"
"321","1","2",-7.43597963372295,"nonmatch",15,-3.22940492247084,"nonmatch"
"322","1","2",-7.22676786369846,"nonmatch",15,-3.13854540519999,"nonmatch"
"323","1","2",-10.1274204388842,"nonmatch",15,-4.39828281252161,"nonmatch"
"324","1","2",-6.13418952793838,"nonmatch",15,-2.66404466293235,"nonmatch"
"325","1","2",-10.4600920337086,"nonmatch",15,-4.54276025043981,"nonmatch"
"326","1","2",-7.77726511896581,"nonmatch",15,-3.37762332546549,"nonmatch"
"327","1","2",-11.4613925959955,"nonmatch",15,-4.97761955936764,"nonmatch"
"328","1","2",-10.7723506788085,"nonmatch",15,-4.6783724569333,"nonmatch"
"329","1","2",-5.7880107213046,"nonmatch",15,-2.51370111745945,"nonmatch"
"330","1","2",-9.3548904298368,"nonmatch",15,-4.06277729248766,"nonmatch"
"331","1","2",-10.2467348279683,"nonmatch",15,-4.4501003933125,"nonmatch"
"332","1","2",-7.88415944016824,"nonmatch",15,-3.4240469393105,"nonmatch"
"333","1","2",-10.2207125627139,"nonmatch",15,-4.43879906710589,"nonmatch"
"334","1","2",-7.21841781462072,"nonmatch",15,-3.13491902496191,"nonmatch"
"335","1","2",-11.6600802710943,"nonmatch",15,-5.06390852028524,"nonmatch"
"336","1","2",-10.9884598013513,"nonmatch",15,-4.77222745634257,"nonmatch"
"337","1","2",-11.7760114098291,"nonmatch",15,-5.11425677411851,"nonmatch"
"338","1","2",-8.94481518825226,"nonmatch",15,-3.88468387790235,"nonmatch"
"339","1","2",-9.33557803940425,"nonmatch",15,-4.05439002789045,"nonmatch"
"340","1","2",-8.72963872881757,"nonmatch",15,-3.79123392893439,"nonmatch"
"341","1","2",-10.5740193602353,"nonmatch",15,-4.59223825968835,"nonmatch"
